predicted_priority_rank,platform_shop_id,year_month,shop_name,brand,category,sido,sigungu,predictive_rank_score,decision_band,explanation_index,signal_decomposition_index,action_band,risk_flag,top_positive_signal,top_negative_signal,model_probability_raw,probability_band,probability_score,growth_alpha_score,review_growth_score,operation_score,stability_score,market_fit_score,ranking_basis,score_role
582,ba_14267751,2025-09,굽네치킨 신정7동점,굽네치킨,치킨,서울특별시,양천구,0.3614457831325301,Watch,61.51,61.51,Backlog,stability_risk,operation,stability,0.3614457831325301,4,79.54007312346077,41.13486352846249,47.36842105263158,90.2182508475852,19.11859280714924,69.02561345534122,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
583,ba_13233554,2025-09,본죽 대구서재점,본그룹,백반·죽·국수,대구광역시,달성군,0.3614457831325301,Watch,61.48,61.48,Backlog,none,operation,review_growth,0.3614457831325301,4,78.82749715564319,34.169100453287626,6.6985526315789485,100.0,93.407493700151,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
584,ba_14687115,2025-09,본죽 강서구청점,본그룹,백반·죽·국수,서울특별시,강서구,0.3614457831325301,Watch,61.47,61.47,Backlog,none,operation,review_growth,0.3614457831325301,4,79.91051359535417,33.08805634261523,8.587263157894737,98.5195397894636,93.84480277986228,59.46718142955872,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
585,ba_13451078,2025-09,본죽&비빔밥 김포신곡점,본그룹,백반·죽·국수,경기도,김포시,0.3614457831325301,Watch,61.44,61.44,Backlog,growth_alpha_direction_risk,operation,growth_alpha,0.3614457831325301,4,81.43715287323886,6.232952801121066,51.127815789473686,98.1764858827031,89.79490119906976,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
586,ba_14688982,2025-09,본죽&비빔밥 군포당정동점,본그룹,백반·죽·국수,경기도,군포시,0.3614457831325301,Watch,61.36,61.36,Backlog,none,stability,review_growth,0.3614457831325301,4,79.05469414578937,48.052273263767866,31.3501052631579,54.29407533501424,88.28746768096545,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
587,ba_14456826,2025-09,본죽&비빔밥 청주오송파라곤점,본그룹,백반·죽·국수,충청북도,청주시,0.3614457831325301,Watch,60.91,60.91,Backlog,none,operation,review_growth,0.3614457831325301,4,80.26765832749095,28.01714115921757,14.473684210526317,96.11337285879966,92.21208092556182,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
588,ba_14789844,2025-09,굽네치킨 부산우2동점,굽네치킨,치킨,부산광역시,해운대구,0.3614457831325301,Watch,60.9,60.9,Backlog,stability_risk,operation,stability,0.3614457831325301,4,83.08412088497901,38.00094190355083,50.0,90.78238471301844,12.010004669457938,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
589,ba_13233457,2025-09,본죽&비빔밥 대구용산장기점,본그룹,백반·죽·국수,대구광역시,달서구,0.3614457831325301,Watch,60.74,60.74,Backlog,growth_alpha_direction_risk,operation,review_growth,0.3614457831325301,4,82.96893571959562,23.25024676886456,21.05263157894737,93.0749809271949,87.67205691765156,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
590,ba_13227543,2025-09,본죽&비빔밥 부경대경성대점,본그룹,백반·죽·국수,부산광역시,남구,0.3614457831325301,Watch,60.72,60.72,Backlog,growth_alpha_direction_risk,operation,growth_alpha,0.3614457831325301,4,78.57499905841621,17.060287646946577,46.172236842105264,96.75846986496796,75.14538225685259,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
591,ba_14780115,2025-09,굽네치킨&피자 부사문창점,굽네치킨,치킨,대전광역시,중구,0.3614457831325301,Watch,60.7,60.7,Backlog,stability_risk,operation,stability,0.3614457831325301,4,83.33806492029966,38.00094190355083,50.0,96.89168015162451,0.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
592,ba_14687341,2025-09,본죽&비빔밥 봉천역점,본그룹,백반·죽·국수,서울특별시,관악구,0.3614457831325301,Watch,60.67,60.67,Backlog,none,stability,review_growth,0.3614457831325301,4,81.82800923247981,34.03769731463265,8.991236842105264,84.78540956069257,94.0176570472899,61.15571817466453,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
593,ba_14581239,2025-09,굽네치킨 여좌중앙점,굽네치킨,치킨,경상남도,창원시,0.3614457831325301,Watch,60.61,60.61,Backlog,none,operation,growth_alpha,0.3614457831325301,4,81.95768523395344,31.507848799039728,47.36842105263158,82.36969772426369,45.8618193413588,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
594,ba_14689472,2025-09,본죽&비빔밥 수원율전점,본그룹,백반·죽·국수,경기도,수원시,0.3614457831325301,Watch,60.51,60.51,Backlog,growth_alpha_direction_risk,operation,growth_alpha,0.3614457831325301,4,81.9306270178809,6.866401506646618,54.8872105263158,99.79356895802614,69.18808181567444,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
595,ba_13228878,2025-09,본죽 대전도마사거리점,본그룹,백반·죽·국수,대전광역시,서구,0.3614457831325301,Watch,60.28,60.28,Backlog,growth_alpha_direction_risk,operation,review_growth,0.3614457831325301,4,83.54773151288603,20.426952674861425,10.526315789473683,98.95269773281652,95.08261498384368,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
596,ba_13222051,2025-09,본죽&비빔밥 이천점,본그룹,백반·죽·국수,경기도,이천시,0.3614457831325301,Watch,59.68,59.68,Backlog,none,stability,review_growth,0.3614457831325301,4,83.21075346154456,32.32085445073815,30.45113157894737,57.94310488161176,92.16419180751352,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
597,ba_14390691,2025-09,본죽&비빔밥 경산옥곡점,본그룹,백반·죽·국수,경상북도,경산시,0.3614457831325301,Watch,59.58,59.58,Backlog,growth_alpha_direction_risk,operation,growth_alpha,0.3614457831325301,4,81.04418116960487,18.957662948510624,19.85644736842105,97.89150567394567,88.12257114775628,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
598,ba_14700021,2025-09,굽네치킨 영등포본동점,굽네치킨,치킨,서울특별시,영등포구,0.3614457831325301,Watch,59.57,59.57,Backlog,stability_risk,model_probability,stability,0.3614457831325301,4,79.9364475415993,43.97527306418008,40.86339473684211,62.840651893082814,37.08429996312574,71.54852303386598,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
599,ba_13504506,2025-09,본죽&비빔밥 세종반곡점,본그룹,백반·죽·국수,세종특별자치시,한누리대로,0.3614457831325301,Watch,59.42,59.42,Backlog,none,stability,review_growth,0.3614457831325301,4,79.33547352630464,29.150839640449355,6.6985526315789485,93.12557090122851,93.89455895649157,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
600,ba_14691797,2025-09,본죽&비빔밥 부산모라점,본그룹,백반·죽·국수,부산광역시,사상구,0.3614457831325301,Watch,58.54,58.54,Backlog,growth_alpha_direction_risk,operation,growth_alpha,0.3614457831325301,4,78.9144168846219,6.808803167819959,54.54544736842105,98.6479604927797,62.343426119200885,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
601,ba_14388856,2025-09,굽네치킨&피자 여의도1호점,굽네치킨,치킨,서울특별시,영등포구,0.3614457831325301,Watch,58.52,58.52,Backlog,stability_risk,operation,stability,0.3614457831325301,4,81.74397938719609,28.6039658052541,21.896078947368423,97.67777051737764,21.47547691417809,82.60260527462879,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
602,ba_13224027,2025-09,본죽 삼전동점,본그룹,백반·죽·국수,서울특별시,송파구,0.3614457831325301,Watch,58.41,58.41,Backlog,growth_alpha_direction_risk,operation,review_growth,0.3614457831325301,4,81.60865302088715,19.38069370415017,7.894736842105264,99.57444552020009,93.25655787841416,54.44898051284677,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
603,ba_14708789,2025-09,본죽&비빔밥 파주금릉역점,본그룹,백반·죽·국수,경기도,파주시,0.3614457831325301,Watch,58.25,58.25,Backlog,growth_alpha_direction_risk,operation,growth_alpha,0.3614457831325301,4,82.53454787719667,3.382500137039932,34.21052631578947,93.8062904334915,93.13005465821342,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
604,ba_14688207,2025-09,본죽 이대점,본그룹,백반·죽·국수,서울특별시,서대문구,0.3614457831325301,Watch,57.72,57.72,Backlog,none,stability,review_growth,0.3614457831325301,7,48.872439856183206,68.72863583555586,36.84210526315789,50.0,93.63414561132184,67.07799704318401,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
605,ba_14687137,2025-09,본죽&비빔밥 명동점,본그룹,백반·죽·국수,서울특별시,중구,0.3614457831325301,Watch,57.46,57.46,Backlog,none,growth_alpha,operation,0.3614457831325301,7,37.42854571941716,100.0,38.596500000000006,17.5,98.0157969437424,67.75547917514896,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
606,ba_12015187,2025-09,굽네피자 길음1동점,굽네치킨,피자,서울특별시,성북구,0.3614457831325301,Watch,57.26,57.26,Backlog,none,stability,market_fit,0.3614457831325301,4,83.45587848727492,38.054638276390776,50.0,50.0,99.03247179889406,0.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
607,ba_14652929,2025-09,굽네치킨 울산중앙점,굽네치킨,치킨,울산광역시,중구,0.3614457831325301,Watch,57.23,57.23,Backlog,stability_risk,operation,stability,0.3614457831325301,4,83.53763581622366,33.37906319228374,32.779315789473685,98.20312794003442,0.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
608,ba_14729038,2025-09,굽네치킨&피자 파주읍점,굽네치킨,치킨,경기도,파주시,0.3614457831325301,Watch,57.07,57.07,Backlog,none,operation,review_growth,0.3614457831325301,4,78.68406763566483,27.404355137212583,13.533842105263158,88.85421035678974,73.22075913779945,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
609,ba_14488211,2025-09,굽네치킨&피자 풍동점,굽네치킨,치킨,경기도,고양시,0.3614457831325301,Watch,56.98,56.98,Backlog,none,model_probability,growth_alpha,0.3614457831325301,4,80.22929977935298,38.79100133481601,54.19102631578947,42.8,46.550961210803536,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
610,ba_14454741,2025-09,본죽&비빔밥 부천소새울역점,본그룹,백반·죽·국수,경기도,부천시,0.3614457831325301,Watch,56.92,56.92,Backlog,growth_alpha_direction_risk,stability,growth_alpha,0.3614457831325301,4,80.41562222703637,2.643498817521405,29.82455263157895,93.11479433871249,96.75533362055155,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
611,ba_14296954,2025-09,굽네치킨&피자 청주동남지구점,굽네치킨,치킨,충청북도,청주시,0.3614457831325301,Watch,56.69,56.69,Backlog,none,model_probability,growth_alpha,0.3614457831325301,4,81.70314504383887,30.649017217258645,34.56615789473684,68.00411712926059,50.43327215361421,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
612,ba_14801006,2025-09,굽네치킨&피자 상봉점,굽네치킨,치킨,서울특별시,중랑구,0.3614457831325301,Watch,56.66,56.66,Backlog,none,operation,growth_alpha,0.3614457831325301,7,40.73032834982358,38.00094190355083,50.0,97.39249095966144,92.29563583365577,70.76894285768341,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
613,ba_14794547,2025-09,굽네치킨&피자 회기역점,굽네치킨,치킨,서울특별시,동대문구,0.3614457831325301,Watch,56.52,56.52,Backlog,none,stability,growth_alpha,0.3614457831325301,7,45.86239172685746,38.00094190355083,50.0,87.82200539854465,92.10449659805208,66.28942224806937,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
614,ba_13471384,2025-09,본죽&비빔밥 통영죽림점,본그룹,백반·죽·국수,경상남도,통영시,0.3614457831325301,Watch,56.47,56.47,Backlog,growth_alpha_direction_risk,operation,growth_alpha,0.3614457831325301,4,79.1444403037879,3.628833910212772,35.67252631578948,96.74140697431756,80.02006761004392,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
615,ba_13977167,2025-09,굽네피자 연신내점,굽네치킨,피자,서울특별시,은평구,0.3614457831325301,Watch,56.36,56.36,Backlog,none,stability,market_fit,0.3614457831325301,7,50.35700204331223,80.3907253594035,50.0,50.0,98.96144352709734,0.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
616,ba_13612153,2025-09,본죽&비빔밥 철산역점,본그룹,백반·죽·국수,경기도,광명시,0.3614457831325301,Watch,56.34,56.34,Backlog,none,growth_alpha,operation,0.3614457831325301,7,42.41349843331798,100.0,29.82455263157895,17.5,94.00509309724308,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
617,ba_14692185,2025-09,본죽&비빔밥 세종첫마을점,본그룹,백반·죽·국수,세종특별자치시,노을3로,0.3614457831325301,Watch,56.02,56.02,Backlog,growth_alpha_direction_risk,operation,growth_alpha,0.3614457831325301,4,82.26758857642068,3.382500137039932,34.21052631578947,99.09578653511278,63.81572217285725,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
618,ba_14690014,2025-09,본죽&비빔밥 인천석바위점,본그룹,백반·죽·국수,인천광역시,미추홀구,0.3614457831325301,Watch,55.86,55.86,Backlog,growth_alpha_direction_risk,operation,growth_alpha,0.3614457831325301,4,82.09491281994796,1.8476307777987264,25.1012105263158,95.22400710226786,86.2055899208834,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
619,ba_14671483,2025-09,굽네치킨 영천중앙점,굽네치킨,치킨,경상북도,영천시,0.3614457831325301,Watch,55.63,55.63,Backlog,stability_risk,model_probability,review_growth,0.3614457831325301,4,81.19232648441695,32.10006081856928,21.05263157894737,80.31805228172328,39.83581954194519,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
620,ba_14598667,2025-09,본죽&비빔밥 조치원죽림점,본그룹,백반·죽·국수,세종특별자치시,조치원읍,0.3614457831325301,Watch,55.55,55.55,Backlog,growth_alpha_direction_risk,operation,growth_alpha,0.3614457831325301,4,79.3133485745425,2.1508091009144303,26.90057894736842,96.70398835447024,87.15142848519059,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
621,ba_13228909,2025-09,본죽&비빔밥 청주사창점,본그룹,백반·죽·국수,충청북도,청주시,0.3614457831325301,Watch,55.45,55.45,Backlog,growth_alpha_direction_risk,operation,growth_alpha,0.3614457831325301,4,81.09592444365377,1.1654740082230637,21.05263157894737,97.9379047625564,89.21586404001576,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
622,ba_14665998,2025-09,본죽&비빔밥 오금동사거리점,본그룹,백반·죽·국수,서울특별시,송파구,0.3614457831325301,Watch,54.91,54.91,Backlog,none,stability,review_growth,0.3614457831325301,7,44.454401240614274,78.72334434844291,0.0,50.0,99.80461306176956,74.65607228877047,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
623,ba_14229365,2025-09,굽네치킨&피자 중곡1동점,굽네치킨,치킨,서울특별시,광진구,0.3614457831325301,Watch,54.55,54.55,Backlog,stability_risk,operation,stability,0.3614457831325301,4,82.31598982836677,27.01200802319586,27.4436052631579,94.20412519970851,22.908128876706385,40.56953447813814,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
624,ba_13236479,2025-09,본죽 군포지샘병원점,본그룹,백반·죽·국수,경기도,군포시,0.3614457831325301,Watch,54.55,54.55,Backlog,none,stability,model_probability,0.3614457831325301,7,37.92027689947204,67.60495831242632,47.36842105263158,50.0,97.70983089914054,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
625,ba_14701165,2025-09,본죽&비빔밥 연세세브란스빌딩점,본그룹,백반·죽·국수,서울특별시,중구,0.3614457831325301,Watch,54.26,54.26,Backlog,none,stability,operation,0.3614457831325301,7,40.97978708187339,73.63855058147884,50.0,17.5,96.77226735594216,69.62377476513704,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
626,ba_14689402,2025-09,본죽&비빔밥 의정부을지대병원점,본그룹,백반·죽·국수,경기도,의정부시,0.3614457831325301,Watch,54.1,54.1,Backlog,growth_alpha_direction_risk,stability,growth_alpha,0.3614457831325301,4,81.5227656538091,2.0100501119958487,26.06515789473685,84.5522664701797,84.68924460433887,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
627,ba_14228481,2025-09,굽네피자 중곡1동점,굽네치킨,피자,서울특별시,광진구,0.3614457831325301,Watch,53.95,53.95,Backlog,none,stability,market_fit,0.3614457831325301,4,81.11975405261443,25.116783236976765,50.0,50.0,99.7026656633061,2.7478164079990424,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
628,ba_14117512,2025-09,굽네피자 논현1동점,굽네치킨,피자,서울특별시,강남구,0.3614457831325301,Watch,53.73,53.73,Backlog,none,market_fit,operation,0.3614457831325301,7,49.25530970728378,40.39162768903793,60.526315789473685,17.5,95.60004877855587,99.90166865315852,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
629,ba_14800284,2025-09,굽네치킨&피자 광주양산점,굽네치킨,치킨,광주광역시,북구,0.3614457831325301,Watch,53.34,53.34,Backlog,none,stability,growth_alpha,0.3614457831325301,7,42.65909315893733,38.00094190355083,50.0,79.2007553857154,95.2758593335238,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
630,ba_14799070,2025-09,굽네치킨&피자 전남나주점,굽네치킨,치킨,전라남도,나주시,0.3614457831325301,Watch,53.19,53.19,Backlog,none,stability,growth_alpha,0.3614457831325301,7,47.468932039008486,38.00094190355083,50.0,65.0,98.22022139088858,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
631,ba_13233575,2025-09,본죽&비빔밥 대구두산점,본그룹,백반·죽·국수,대구광역시,수성구,0.3614457831325301,Watch,53.12,53.12,Backlog,none,stability,model_probability,0.3614457831325301,7,39.20992332629004,42.52983853897535,80.26315789473684,50.0,92.28542113837796,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
632,ba_14228480,2025-09,굽네치킨 중곡1동점,굽네치킨,치킨,서울특별시,광진구,0.3614457831325301,Watch,52.65,52.65,Backlog,growth_alpha_direction_risk,stability,review_growth,0.3614457831325301,4,80.70648280981926,21.315802790426687,3.508763157894738,91.23458352862288,97.12360658203288,9.013366420927172,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
633,ba_14495840,2025-09,본죽&비빔밥 검단파라곤센트럴점,본그룹,백반·죽·국수,인천광역시,서구,0.3614457831325301,Watch,52.56,52.56,Backlog,growth_alpha_direction_risk,operation,growth_alpha,0.3614457831325301,4,80.06967266999497,0.0,3.508763157894738,97.96664226259917,93.1493777378401,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
634,ba_14557882,2025-09,굽네치킨 신방화역점,굽네치킨,치킨,서울특별시,강서구,0.3614457831325301,Watch,52.28,52.28,Backlog,stability_risk,model_probability,stability,0.3614457831325301,4,79.83656980806084,33.38839687228605,50.0,38.16239903558319,0.0,77.12645914396887,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
635,ba_14280570,2025-09,본죽&비빔밥 분당수내점,본그룹,백반·죽·국수,경기도,성남시,0.3614457831325301,Watch,52.22,52.22,Backlog,none,stability,model_probability,0.3614457831325301,7,40.88655397830995,51.81183966223164,50.0,50.0,99.58917357532528,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
636,ba_14690763,2025-09,본죽&비빔밥 양산남부시장점,본그룹,백반·죽·국수,경상남도,양산시,0.3614457831325301,Watch,51.85,51.85,Backlog,growth_alpha_direction_risk,operation,growth_alpha,0.3614457831325301,4,78.39119588750724,0.0,11.184210526315791,93.98739655355268,86.39275128381396,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
637,ba_12014214,2025-09,굽네치킨&피자 대전가오점,굽네치킨,치킨,대전광역시,동구,0.3614457831325301,Watch,51.77,51.77,Backlog,stability_risk,model_probability,review_growth,0.3614457831325301,4,82.55256488364901,30.73164578107965,21.05263157894737,58.42631739200345,32.734084254261084,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
638,ba_10015935,2025-09,굽네치킨 봉곡사림점,굽네치킨,치킨,경상남도,창원시,0.3614457831325301,Watch,51.68,51.68,Backlog,stability_risk,model_probability,review_growth,0.3614457831325301,4,80.9212932744807,33.16660557835921,22.76886842105263,56.80833626980407,31.29791538608448,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
639,ba_14308401,2025-09,굽네치킨 삼성2동점,굽네치킨,치킨,서울특별시,강남구,0.3614457831325301,Watch,51.3,51.3,Backlog,none,stability,growth_alpha,0.3614457831325301,7,41.27127780475439,38.00094190355083,50.0,50.0,100.0,72.5,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
640,ba_13234475,2025-09,본죽&비빔밥 노량진점,본그룹,백반·죽·국수,서울특별시,동작구,0.3614457831325301,Watch,50.81,50.81,Backlog,none,stability,review_growth,0.3614457831325301,7,41.77455639935361,61.43832230538349,5.263157894736844,50.0,97.16644137652418,76.17736198991622,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
641,ba_13223367,2025-09,본죽 성수역점,본그룹,백반·죽·국수,서울특별시,성동구,0.3614457831325301,Watch,50.65,50.65,Backlog,none,stability,growth_alpha,0.3614457831325301,7,50.10551171631049,26.02341390209513,50.0,50.0,99.59907446219074,65.46878197431768,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
642,ba_14441192,2025-09,굽네피자 나주빛가람점,굽네치킨,피자,전라남도,나주시,0.3614457831325301,Watch,50.28,50.28,Backlog,none,stability,growth_alpha,0.3614457831325301,7,44.394418572330544,32.9713742574556,47.36842105263158,65.20052103824483,96.13667406375863,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
643,ba_14597164,2025-09,굽네치킨&피자 역삼2동점,굽네치킨,치킨,서울특별시,강남구,0.3614457831325301,Watch,50.2,50.2,Backlog,stability_risk,model_probability,stability,0.3614457831325301,4,82.63300083641198,28.74062329583437,27.48092105263158,30.988177281295645,24.87188182255288,75.71215733015495,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
644,ba_13648667,2025-09,본죽&비빔밥 대전노은3지구점,본그룹,백반·죽·국수,대전광역시,유성구,0.3614457831325301,Watch,50.13,50.13,Backlog,none,stability,model_probability,0.3614457831325301,7,37.92151271382741,41.2660227942433,64.91228947368421,50.0,93.04743906421376,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
645,ba_13200236,2025-09,본죽 남양주진접롯데시네마점,본그룹,백반·죽·국수,경기도,남양주시,0.3614457831325301,Watch,49.52,49.52,Backlog,none,stability,model_probability,0.3614457831325301,7,39.61479229323719,43.306817516080514,50.0,50.0,98.31454874497072,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
646,ba_13243478,2025-09,본죽 보정동단국대점,본그룹,백반·죽·국수,경기도,용인시,0.3614457831325301,Watch,49.5,49.5,Backlog,none,stability,model_probability,0.3614457831325301,7,38.24087166349575,44.956728361146034,50.0,50.0,98.75132450868288,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
647,ba_13081281,2025-09,굽네치킨 하늘도시1호점,굽네치킨,치킨,인천광역시,중구,0.3614457831325301,Watch,49.43,49.43,Backlog,stability_risk,model_probability,growth_alpha,0.3614457831325301,4,80.51183958019553,27.93418004147724,32.84936842105264,39.27471661403826,34.46644342741285,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
648,ba_14689378,2025-09,본죽&비빔밥 성남중앙병원점,본그룹,백반·죽·국수,경기도,성남시,0.3614457831325301,Watch,49.31,49.31,Backlog,growth_alpha_direction_risk,stability,growth_alpha,0.3614457831325301,4,79.03189688056165,1.1654740082230637,21.05263157894737,65.92195202890171,83.10417223797772,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
649,ba_13230846,2025-09,본죽&비빔밥 수원탑동점,본그룹,백반·죽·국수,경기도,수원시,0.3614457831325301,Watch,49.14,49.14,Backlog,none,stability,model_probability,0.3614457831325301,7,39.94927903839421,43.55530180459831,47.36842105263158,50.0,96.61614325724592,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
650,ba_14687136,2025-09,본죽 서울백병원점,본그룹,백반·죽·국수,서울특별시,중구,0.3614457831325301,Watch,49.01,49.01,Backlog,none,stability,review_growth,0.3614457831325301,7,46.78015173674412,77.2574466720692,3.508763157894738,17.5,90.55166399614114,59.06954353748509,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
651,ba_13268955,2025-09,본죽&비빔밥 전주객사점,본그룹,백반·죽·국수,전북특별자치도,전주시,0.3614457831325301,Watch,49.01,49.01,Backlog,none,stability,review_growth,0.3614457831325301,7,41.19099260302634,58.769976167523374,21.05263157894737,50.0,92.39615914446208,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
652,ba_14687307,2025-09,본죽&비빔밥 봉천현대시장점,본그룹,백반·죽·국수,서울특별시,관악구,0.3614457831325301,Watch,48.84,48.84,Backlog,none,stability,operation,0.3614457831325301,7,50.07803220055431,48.03469224656635,37.79905263157895,17.5,91.82684740063353,65.2692461841997,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
653,ba_14637553,2025-09,굽네치킨&피자 양지동점,굽네치킨,치킨,경기도,성남시,0.3614457831325301,Watch,48.82,48.82,Backlog,none,operation,review_growth,0.3614457831325301,7,45.369269024173256,30.66792845013745,9.210526315789474,96.65818796377708,93.96146266741836,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
654,ba_14673508,2025-09,본죽&비빔밥 고덕래미안점,본그룹,백반·죽·국수,서울특별시,강동구,0.3614457831325301,Watch,48.48,48.48,Backlog,none,stability,review_growth,0.3614457831325301,7,48.20302661773264,42.04619428897395,7.894736842105264,50.0,98.12195284132424,71.88132290176375,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
655,ba_14253619,2025-09,본죽&비빔밥 문래힐스테이트점,본그룹,백반·죽·국수,서울특별시,영등포구,0.3614457831325301,Watch,47.86,47.86,Backlog,none,stability,review_growth,0.3614457831325301,7,47.21254905242828,34.76386205286532,21.05263157894737,50.0,98.67091877356825,66.90188968543913,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
656,ba_13580972,2025-09,굽네치킨&피자 신수점,굽네치킨,치킨,서울특별시,마포구,0.3614457831325301,Watch,47.67,47.67,Backlog,none,operation,review_growth,0.3614457831325301,7,35.39203695515751,37.50827435720515,18.128657894736847,94.59148275236828,58.3695831724453,76.08668998078925,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
657,ba_13228993,2025-09,본죽&비빔밥 동탄솔빛나루점,본그룹,백반·죽·국수,경기도,화성시,0.3614457831325301,Watch,47.52,47.52,Backlog,none,stability,review_growth,0.3614457831325301,7,40.649154326872726,51.85994912922697,21.05263157894737,50.0,96.683405927328,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
658,ba_14440526,2025-09,굽네치킨 서산동문점,굽네치킨,치킨,충청남도,서산시,0.3614457831325301,Watch,47.33,47.33,Backlog,none,stability,operation,0.3614457831325301,7,47.27418408017038,43.70186940197439,54.8872105263158,17.5,89.99781311773197,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
659,ba_14690092,2025-09,본죽&비빔밥 인천불로동점,본그룹,백반·죽·국수,인천광역시,서구,0.3614457831325301,Watch,47.18,47.18,Backlog,growth_alpha_direction_risk,model_probability,growth_alpha,0.3614457831325301,4,81.17025531114889,0.0,13.043473684210529,59.032928183618935,79.58869370201167,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
