platform_shop_id,year_month,review_id,rating,sentiment_score,positive_hits,negative_hits,review_length,token_count,exclamation_count,question_count,positive_hit_count,negative_hit_count,sentiment_abs,mixed_sentiment_flag,has_reply,reply_length,reply_token_count,reply_contains_coupon,reply_coupon_flag,reply_template_score,reply_ai_like_score,taste,portion,delivery,price,service,reorder,growth_label_top30,category,brand
ba_14669107,2025-02,ba_2025021402687370,5.0,0.0,,,7,2,0,0,0,0,0.0,0,1,139,30,0,0,0.5714285714285714,0.16666666666666666,0,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025021402398922,5.0,0.6,맛|맛있|빨라,짜,54,11,0,0,3,1,0.6,1,1,140,30,0,0,0.5714285714285714,0.16666666666666666,1,0,1,0,0,1,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025021502946663,5.0,1.0,맛|맛|맛있|맛있어,,75,18,2,0,4,0,1.0,0,1,154,33,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,0,1,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025021503151626,5.0,0.4,맛|바삭,,27,5,0,0,2,0,0.4,0,1,204,46,0,0,0.5714285714285714,0.3333333333333333,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025021502709403,5.0,0.8,맛|맛|맛있|맛있어|맛있어요,아쉬|누락,95,18,1,0,5,2,0.8,1,1,251,53,1,1,0.5714285714285714,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025021502457997,5.0,1.0,맛|맛있|맛있게|잘 먹,,17,4,1,0,4,0,1.0,0,1,141,30,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025021500097021,5.0,0.2,자주,,20,3,0,0,1,0,0.2,0,1,141,30,0,0,0.5714285714285714,0.16666666666666666,0,0,0,0,0,1,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025021500007710,5.0,1.0,맛|맛|맛있|맛있|맛있어|맛있어|맛있어요|맛있어요|굿,,64,13,3,0,9,0,1.0,0,1,138,30,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025021602971188,5.0,1.0,맛|맛있|맛있게|빠르|잘 먹,,22,6,0,0,5,0,1.0,0,1,205,46,0,0,0.5714285714285714,0.3333333333333333,1,0,1,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025021600889191,5.0,1.0,맛|맛있|맛있게|잘 먹,,12,3,0,0,4,0,1.0,0,1,203,46,0,0,0.5714285714285714,0.3333333333333333,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025021702620694,4.0,1.0,맛|맛있|맛있네요,,41,8,0,0,3,0,1.0,0,1,140,30,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,0,1,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025021702583402,5.0,1.0,맛|맛있|맛있어|맛있어요|바삭,기름,19,4,0,0,5,1,1.0,1,1,138,30,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025021702339569,5.0,0.8,좋|좋아요|빠르,,9,2,0,0,3,0,0.8,0,1,145,30,0,0,0.5714285714285714,0.16666666666666666,0,0,1,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025021701545555,5.0,1.0,맛|맛있|맛있게,,11,3,1,0,3,0,1.0,0,1,141,30,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025021702133206,5.0,1.0,맛|맛있|맛있어|맛있어요,,5,1,0,0,4,0,1.0,0,1,139,30,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025021701361138,5.0,1.0,맛|맛있|맛있어|맛있어요|바삭|바삭,,41,10,3,0,6,0,1.0,0,1,184,37,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025021700715267,5.0,1.0,맛|맛있|맛있게,,10,2,0,0,3,0,1.0,0,1,143,30,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025021700228960,5.0,1.0,맛|맛있|맛있게|잘먹,,10,2,0,0,4,0,1.0,0,1,186,37,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025021802817173,5.0,1.0,맛|맛있|맛있네요,,36,9,2,0,3,0,1.0,0,1,140,30,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025021802772878,5.0,1.0,맛|맛있|맛있어,,9,2,1,0,3,0,1.0,0,1,142,30,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025021802702930,5.0,1.0,맛|맛있|맛있게,,28,7,0,0,3,0,1.0,0,1,140,30,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025021802495868,5.0,0.2,바삭,,12,3,0,0,1,0,0.2,0,1,138,30,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025021802238917,5.0,0.4,잘먹,,11,2,0,0,1,0,0.4,0,1,140,30,0,0,0.5714285714285714,0.16666666666666666,0,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025021802507118,5.0,0.4,굿,,5,1,4,0,1,0,0.4,0,1,139,30,0,0,0.5714285714285714,0.16666666666666666,0,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025021800297468,1.0,0.0,,,27,5,0,0,0,0,0.0,0,1,79,15,0,0,0.0,0.0,0,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025021800116277,5.0,0.0,맛,아쉽,30,7,0,0,1,1,0.0,1,1,170,37,0,0,0.5714285714285714,0.16666666666666666,1,1,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025021903023796,5.0,1.0,맛|맛있|맛있어,,26,7,1,0,3,0,1.0,0,1,235,53,0,0,0.5714285714285714,0.3333333333333333,1,0,0,0,0,1,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025021903028316,5.0,0.0,,,26,5,0,0,0,0,0.0,0,1,135,27,0,0,0.14285714285714285,0.0,0,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025021902771628,4.0,1.0,맛|맛있|맛있어|맛있어요|좋|좋았,,60,13,0,0,6,0,1.0,0,1,247,53,0,0,0.5714285714285714,0.3333333333333333,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025021902578869,5.0,1.0,맛|맛있|맛있어|맛있어요|감사|잘먹,,26,5,0,0,6,0,1.0,0,1,207,46,0,0,0.5714285714285714,0.3333333333333333,1,0,0,0,1,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025021902543358,5.0,0.0,,,6,2,0,0,0,0,0.0,0,1,205,46,0,0,0.5714285714285714,0.3333333333333333,0,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025021900007963,5.0,0.8,굿|만족,,35,6,0,0,2,0,0.8,0,1,138,30,0,0,0.5714285714285714,0.16666666666666666,0,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025021900116985,5.0,0.2,맛,,13,2,0,0,1,0,0.2,0,1,203,46,0,0,0.5714285714285714,0.3333333333333333,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025022003020235,5.0,1.0,맛|맛있|맛있게|잘먹,,27,5,0,0,4,0,1.0,0,1,138,30,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025022002846673,5.0,1.0,맛|맛있|맛있게,,59,14,1,0,3,0,1.0,0,1,99,21,0,0,0.0,0.0,1,1,1,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025022001351612,5.0,0.0,,,11,3,0,0,0,0,0.0,0,1,204,46,0,0,0.5714285714285714,0.3333333333333333,0,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025022000274502,5.0,1.0,맛|맛|맛집|최고,짜,108,23,5,0,4,1,1.0,1,1,309,69,1,1,0.5714285714285714,0.3333333333333333,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025022000115019,5.0,1.0,맛|맛있|맛있게|잘 먹,,16,5,1,0,4,0,1.0,0,1,209,46,0,0,0.5714285714285714,0.3333333333333333,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025022000007351,4.0,0.8,맛|맛있|맛있게,적,46,11,0,1,3,1,0.8,1,1,256,59,0,0,0.5714285714285714,0.3333333333333333,1,1,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025022103042496,5.0,0.2,맛,,70,15,1,1,1,0,0.2,0,1,94,20,0,0,0.0,0.0,1,0,1,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025022103042496,5.0,0.2,맛,,70,15,1,1,1,0,0.2,0,1,32,6,0,0,0.0,0.0,1,0,1,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025022103040353,5.0,1.0,맛|맛있|맛있어|맛있어요,,7,2,0,0,4,0,1.0,0,1,140,30,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025022203213453,5.0,1.0,맛|맛있|맛있어,,10,2,0,0,3,0,1.0,0,1,140,30,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025022202946950,5.0,0.6,맛|잘 먹,,14,4,1,0,2,0,0.6,0,1,206,46,0,0,0.5714285714285714,0.3333333333333333,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025022202913800,5.0,1.0,맛|맛있|맛있어|맛있어요|빠르,,13,3,0,0,5,0,1.0,0,1,205,46,0,0,0.5714285714285714,0.3333333333333333,1,0,1,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025022202797607,5.0,0.0,,,33,8,1,0,0,0,0.0,0,1,141,30,0,0,0.5714285714285714,0.16666666666666666,0,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025022202622386,5.0,0.6,맛|맛있,,33,7,0,0,2,0,0.6,0,1,140,30,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025022202618268,5.0,1.0,맛|맛있|맛있어|맛있어요,,15,3,2,0,4,0,1.0,0,1,146,30,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025022202531190,5.0,1.0,맛|맛있|맛있게|잘 먹,,12,3,1,0,4,0,1.0,0,1,139,30,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025022201667158,5.0,1.0,좋|최고|굿,,27,6,1,0,3,0,1.0,0,1,140,30,0,0,0.5714285714285714,0.16666666666666666,0,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025022200220455,5.0,0.6,맛|맛있,,6,1,1,0,2,0,0.6,0,1,138,30,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025022301985898,5.0,1.0,맛|맛있|맛있게|잘먹,,14,3,1,0,4,0,1.0,0,1,138,30,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025022300547354,5.0,0.8,맛|최고,,25,5,0,0,2,0,0.8,0,1,142,30,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025022401518568,5.0,1.0,맛|맛있|맛있게|빠르,,33,5,3,0,4,0,1.0,0,1,138,30,0,0,0.5714285714285714,0.16666666666666666,1,0,1,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025022502832437,5.0,1.0,맛|맛|맛있|맛있|맛있게|잘 먹,,38,9,0,0,6,0,1.0,0,1,138,30,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025022602767545,5.0,1.0,맛|맛있|맛있어|빨라,,31,8,1,0,4,0,1.0,0,1,138,30,0,0,0.5714285714285714,0.16666666666666666,1,0,1,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025022602660250,5.0,1.0,맛|맛|맛있|맛있|맛있어|감사|감사,,93,20,1,0,7,0,1.0,0,1,138,30,0,0,0.5714285714285714,0.16666666666666666,1,0,1,0,1,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025022602664895,4.0,1.0,맛|맛있|맛있어|맛있어요,,5,1,0,0,4,0,1.0,0,1,138,30,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025022602632810,5.0,1.0,맛|맛있|맛있어|맛있어요,,11,3,0,0,4,0,1.0,0,1,138,30,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025022601266361,5.0,1.0,맛|맛있|맛있어|맛있어요,,10,2,0,0,4,0,1.0,0,1,141,30,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025022600514751,5.0,1.0,맛|맛있|자주|바삭,,46,10,0,0,4,0,1.0,0,1,144,30,0,0,0.5714285714285714,0.16666666666666666,1,0,1,0,0,1,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025022702475561,5.0,1.0,맛|맛|맛있|맛있|맛있게|좋|잘먹,,44,10,2,0,7,0,1.0,0,1,139,30,0,0,0.5714285714285714,0.16666666666666666,1,1,1,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025022700007315,5.0,0.6,맛|맛있,,11,3,0,0,2,0,0.6,0,1,142,30,0,0,0.5714285714285714,0.16666666666666666,1,0,1,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025022803089596,5.0,0.2,빠르,,36,8,0,0,1,0,0.2,0,1,138,30,0,0,0.5714285714285714,0.16666666666666666,0,0,1,0,0,1,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025022801613504,5.0,1.0,맛|맛있|맛있게,,9,2,0,0,3,0,1.0,0,1,140,30,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025022800116769,5.0,0.4,잘먹,,6,1,0,0,1,0,0.4,0,1,140,30,0,0,0.5714285714285714,0.16666666666666666,0,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025030102580677,5.0,1.0,맛|맛있|맛있게|감사|잘먹,,62,10,3,0,5,0,1.0,0,1,139,30,0,0,0.5714285714285714,0.16666666666666666,1,1,0,0,1,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025030102479682,5.0,-0.2,잘 먹|부드럽,짜|딱딱|타,117,16,10,0,2,3,0.2,1,1,138,30,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025030102308023,5.0,1.0,맛|맛있|맛있어|맛있어요,,13,3,1,0,4,0,1.0,0,1,142,30,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-02,ba_2025030100098337,5.0,1.0,맛|좋|좋아요|바삭,,42,9,0,0,4,0,1.0,0,1,140,30,0,0,0.5714285714285714,0.16666666666666666,1,1,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025030203121092,4.0,0.4,잘 먹,,9,2,0,0,1,0,0.4,0,1,205,46,0,0,0.5714285714285714,0.3333333333333333,0,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025030202832465,5.0,1.0,맛|맛있|최고|만족,,39,9,2,0,4,0,1.0,0,1,203,46,0,0,0.5714285714285714,0.3333333333333333,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025030202220033,5.0,0.6,맛|맛있,,30,6,1,0,2,0,0.6,0,1,203,46,0,0,0.5714285714285714,0.3333333333333333,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025030302756918,5.0,0.4,잘먹,,6,1,0,0,1,0,0.4,0,1,204,46,0,0,0.5714285714285714,0.3333333333333333,0,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025030402909537,5.0,0.4,맛|자주,,21,2,3,0,2,0,0.4,0,1,138,30,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,0,1,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025030402684712,5.0,0.2,좋,,5,2,0,0,1,0,0.2,0,1,138,30,0,0,0.5714285714285714,0.16666666666666666,0,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025030502742952,5.0,1.0,맛|맛|맛있|맛있|맛있어|맛있어|맛있어요|맛있어요,적,80,16,2,0,8,1,1.0,1,1,142,30,0,0,0.5714285714285714,0.16666666666666666,1,1,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025030502694618,5.0,1.0,맛|맛있|맛있네요,,19,4,0,0,3,0,1.0,0,1,139,30,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025030802676316,5.0,1.0,맛|맛있|좋|좋았,아쉽,111,21,0,0,4,1,1.0,1,1,45,9,0,0,0.0,0.0,1,1,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025030800496527,5.0,0.8,좋|최고,,24,6,1,0,2,0,0.8,0,1,139,30,0,0,0.5714285714285714,0.16666666666666666,0,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025030800942260,4.0,1.0,맛|좋|좋았|빠르,,33,8,0,0,4,0,1.0,0,1,32,6,0,0,0.0,0.0,1,0,1,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025030903170452,5.0,0.2,빨라,,8,3,0,0,1,0,0.2,0,1,143,30,0,0,0.5714285714285714,0.16666666666666666,0,0,1,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025030902922326,4.0,0.6,좋|좋았,,62,12,0,3,2,0,0.6,0,1,46,10,0,0,0.0,0.0,0,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025030902922092,5.0,1.0,맛|맛있|맛있게|잘 먹,,12,3,0,0,4,0,1.0,0,1,143,30,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025030902642023,5.0,1.0,맛|맛있|맛있어|빠르,,31,7,1,0,4,0,1.0,0,1,140,30,0,0,0.5714285714285714,0.16666666666666666,1,0,1,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025031102545231,5.0,0.8,맛|맛있|좋,,40,12,3,0,3,0,0.8,0,1,180,38,0,0,0.5714285714285714,0.16666666666666666,1,1,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025031102453999,5.0,1.0,맛|맛있|맛있게|좋|좋아요,,16,5,0,0,5,0,1.0,0,1,143,30,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025031102165150,5.0,1.0,맛|맛있|맛있네요|좋,짜,73,17,0,0,4,1,1.0,1,1,162,34,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025031101844196,5.0,1.0,맛|맛있|맛있어|맛있어요|감사|바삭|바삭,짜,58,12,2,0,7,1,1.0,1,1,139,30,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,1,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025031202743892,5.0,1.0,맛|맛|맛있|맛있|맛있어|맛있어요|맛있네요,,35,7,5,0,7,0,1.0,0,1,204,46,0,0,0.5714285714285714,0.3333333333333333,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025031200399961,5.0,-0.4,,별로,72,13,0,0,0,1,0.4,0,1,51,11,0,0,0.0,0.0,0,0,1,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025031302604555,5.0,1.0,맛|맛있|맛있어|맛있어요|감사|감사,,76,15,3,0,6,0,1.0,0,1,143,28,1,1,0.0,0.0,1,0,0,0,1,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025031300004250,5.0,0.6,맛|맛있,,6,1,0,0,2,0,0.6,0,1,204,46,0,0,0.5714285714285714,0.3333333333333333,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025031403047686,5.0,1.0,맛|맛있|맛있게|잘 먹,,11,3,0,0,4,0,1.0,0,1,205,46,0,0,0.5714285714285714,0.3333333333333333,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025031402633354,5.0,1.0,맛|맛있|맛있게|잘 먹,,26,7,0,0,4,0,1.0,0,1,205,46,0,0,0.5714285714285714,0.3333333333333333,1,0,1,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025031402463515,5.0,1.0,맛|맛있|맛있어|맛있어요|최고|빠르,짜,77,18,3,0,6,1,1.0,1,1,210,46,0,0,0.5714285714285714,0.3333333333333333,1,0,1,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025031402123773,5.0,1.0,맛|맛있|맛있어|맛있어요|빠르|재주문,,25,6,0,0,6,0,1.0,0,1,204,46,0,0,0.5714285714285714,0.3333333333333333,1,0,1,0,0,1,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025031602814968,5.0,1.0,맛|맛있|맛있어|맛있어요|잘먹,,21,5,0,0,5,0,1.0,0,1,143,30,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025031602592532,5.0,1.0,맛|맛|맛있|맛있|맛있게|맛있게|잘먹|잘먹,,48,10,0,0,8,0,1.0,0,1,144,30,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025031601910337,5.0,0.4,잘먹,,10,3,2,0,1,0,0.4,0,1,140,30,0,0,0.5714285714285714,0.16666666666666666,0,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025031701681621,5.0,1.0,맛|맛있|맛있게|잘 먹,,26,7,0,0,4,0,1.0,0,1,205,46,0,0,0.5714285714285714,0.3333333333333333,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025031803020847,5.0,1.0,맛|맛|맛있|맛있어|빠르|잘먹,,52,10,2,0,6,0,1.0,0,1,206,46,0,0,0.5714285714285714,0.3333333333333333,1,0,1,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025031800825604,5.0,0.0,,,7,2,0,0,0,0,0.0,0,1,205,47,0,0,0.5714285714285714,0.3333333333333333,0,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025031902584181,5.0,0.0,,,44,11,1,0,0,0,0.0,0,1,40,7,0,0,0.0,0.0,0,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025031902498793,5.0,-0.4,맛|감사,늦|늦|늦게,32,5,0,0,2,3,0.4,1,1,203,46,0,0,0.5714285714285714,0.3333333333333333,1,0,1,0,1,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025031901439279,5.0,0.2,잘 먹,아쉽,35,7,0,0,1,1,0.2,1,1,39,8,1,1,0.14285714285714285,0.0,0,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025032002698059,5.0,0.6,최고,,12,2,5,0,1,0,0.6,0,1,138,30,0,0,0.5714285714285714,0.16666666666666666,0,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025032000355476,5.0,1.0,맛|맛있|맛있어|맛있어요,,9,1,5,0,4,0,1.0,0,1,139,30,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025032102717062,5.0,1.0,맛|맛있|맛있네요|최고,타,28,5,0,0,4,1,1.0,1,1,139,30,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025032100156661,5.0,0.8,빨라|잘먹|바삭,,24,4,1,0,3,0,0.8,0,1,204,46,0,0,0.5714285714285714,0.3333333333333333,1,0,1,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025032202636366,5.0,0.4,맛|감사,,98,20,4,0,2,0,0.4,0,1,206,46,0,0,0.5714285714285714,0.3333333333333333,1,0,1,0,1,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025032202587847,5.0,1.0,맛|맛있|맛있어|맛있어요,,29,4,0,0,4,0,1.0,0,1,206,46,0,0,0.5714285714285714,0.3333333333333333,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025032303015281,5.0,1.0,맛|맛있|맛있게|잘 먹,늦,26,7,0,0,4,1,1.0,1,1,139,30,0,0,0.5714285714285714,0.16666666666666666,1,0,1,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025032300864783,5.0,0.0,,,48,10,0,0,0,0,0.0,0,1,138,30,0,0,0.5714285714285714,0.16666666666666666,0,1,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025032300234000,5.0,0.8,맛|맛|맛있|맛있|좋,짜|짜|타,66,16,2,0,5,3,0.8,1,1,140,30,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025032402716477,5.0,0.0,,,14,3,0,0,0,0,0.0,0,1,139,30,0,0,0.5714285714285714,0.16666666666666666,0,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025032401526213,5.0,1.0,맛|맛있|맛있어|맛있어요|좋|좋았|빨라,,23,5,1,0,7,0,1.0,0,1,138,30,0,0,0.5714285714285714,0.16666666666666666,1,0,1,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025032500384571,5.0,1.0,맛|맛있|맛있게|잘 먹,늦,18,5,0,0,4,1,1.0,1,1,140,30,0,0,0.5714285714285714,0.16666666666666666,1,0,1,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025032503056160,5.0,1.0,맛|맛있|맛있어|맛있어요,,5,1,1,0,4,0,1.0,0,1,138,30,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14669107,2025-03,ba_2025032702569359,5.0,0.0,,,7,2,0,0,0,0,0.0,0,1,139,30,0,0,0.5714285714285714,0.16666666666666666,0,0,0,0,0,0,0,치킨,굽네치킨
