scenario,scenario_label,platform_shop_id,shop_name,brand,category,sido,sigungu,score,grade
review_focus,리뷰 성장 강화,ba_14812126,본죽&비빔밥 가평설악점,본그룹,백반·죽·국수,경기도,가평군,33.4711,D
review_focus,리뷰 성장 강화,ba_13182018,본죽&비빔밥 순천중앙점,본그룹,백반·죽·국수,전라남도,순천시,27.6263,D
review_focus,리뷰 성장 강화,ba_14690836,본죽&비빔밥 마산내서점,본그룹,백반·죽·국수,경상남도,창원시,24.7049,D
review_focus,리뷰 성장 강화,ba_14781731,본죽&비빔밥 하남시청점,본그룹,백반·죽·국수,경기도,하남시,33.1705,D
review_focus,리뷰 성장 강화,ba_14691122,본죽 부산기장점,본그룹,백반·죽·국수,부산광역시,기장군,33.1897,D
review_focus,리뷰 성장 강화,ba_14691311,본죽 경북왜관점,본그룹,백반·죽·국수,경상북도,칠곡군,33.0994,D
review_focus,리뷰 성장 강화,ba_14689893,본죽 양산통도사점,본그룹,백반·죽·국수,경상남도,양산시,33.0438,D
review_focus,리뷰 성장 강화,ba_14775582,본죽&비빔밥 시흥배곧한라점,본그룹,백반·죽·국수,경기도,시흥시,32.9807,D
review_focus,리뷰 성장 강화,ba_14818313,본죽&비빔밥 대전복수점,본그룹,백반·죽·국수,대전광역시,서구,32.9615,D
review_focus,리뷰 성장 강화,ba_14818314,본죽&비빔밥 대전복수점,본그룹,백반·죽·국수,대전광역시,서구,32.9602,D
review_focus,리뷰 성장 강화,ba_13976616,굽네피자 여수관문점,굽네치킨,피자,전라남도,여수시,24.0548,D
review_focus,리뷰 성장 강화,ba_14691048,본죽&비빔밥 진해자은점,본그룹,백반·죽·국수,경상남도,창원시,32.9168,D
review_focus,리뷰 성장 강화,ba_14801362,본죽&비빔밥 청주지웰시티점,본그룹,백반·죽·국수,충청북도,청주시,32.8872,D
review_focus,리뷰 성장 강화,ba_14798894,본죽&비빔밥 남양주퇴계원점,본그룹,백반·죽·국수,경기도,남양주시,33.6636,D
review_focus,리뷰 성장 강화,ba_14692092,본죽&비빔밥 제주외도점,본그룹,백반·죽·국수,제주특별자치도,제주시,24.1845,D
review_focus,리뷰 성장 강화,ba_14689760,본죽&비빔밥 송도퍼스트파크점,본그룹,백반·죽·국수,인천광역시,연수구,32.7284,D
review_focus,리뷰 성장 강화,ba_13223141,본죽 일산탄현점,본그룹,백반·죽·국수,경기도,고양시,25.6732,D
review_focus,리뷰 성장 강화,ba_13234101,본죽&비빔밥 세종첫마을점,본그룹,백반·죽·국수,세종특별자치시,노을3로,25.3269,D
review_focus,리뷰 성장 강화,ba_14687493,본죽&비빔밥 상암DMC점,본그룹,백반·죽·국수,서울특별시,마포구,30.5242,D
review_focus,리뷰 성장 강화,ba_14728291,본죽 논산점,본그룹,백반·죽·국수,충청남도,논산시,33.3174,D
review_focus,리뷰 성장 강화,ba_14580787,본죽&비빔밥 광주운암벽산점,본그룹,백반·죽·국수,광주광역시,북구,27.3423,D
review_focus,리뷰 성장 강화,ba_13229560,본죽 양천구청점,본그룹,백반·죽·국수,서울특별시,양천구,24.3606,D
review_focus,리뷰 성장 강화,ba_10418082,굽네치킨 여수관문점,굽네치킨,치킨,전라남도,여수시,30.8414,D
review_focus,리뷰 성장 강화,ba_14688345,본죽 수원화서위브하늘채점,본그룹,백반·죽·국수,경기도,수원시,27.6868,D
review_focus,리뷰 성장 강화,ba_13237293,본죽 의왕오전점,본그룹,백반·죽·국수,경기도,의왕시,28.6185,D
review_focus,리뷰 성장 강화,ba_14675393,굽네치킨 적성점,굽네치킨,치킨,경기도,파주시,25.0169,D
review_focus,리뷰 성장 강화,ba_13181699,본죽 김포양곡점,본그룹,백반·죽·국수,경기도,김포시,25.6513,D
review_focus,리뷰 성장 강화,ba_14687076,본죽 양천구청점,본그룹,백반·죽·국수,서울특별시,양천구,27.2093,D
review_focus,리뷰 성장 강화,ba_14775022,본죽&비빔밥 광혜원점,본그룹,백반·죽·국수,충청북도,진천군,32.1568,D
review_focus,리뷰 성장 강화,ba_14688075,본죽 일산탄현점,본그룹,백반·죽·국수,경기도,고양시,23.8537,D
review_focus,리뷰 성장 강화,ba_13233581,본죽&비빔밥 진주혁신중앙점,본그룹,백반·죽·국수,경상남도,진주시,27.1674,D
review_focus,리뷰 성장 강화,ba_13969607,굽네피자 봉곡사림점,굽네치킨,피자,경상남도,창원시,26.4231,D
review_focus,리뷰 성장 강화,ba_14692035,본죽&비빔밥 여수미평점,본그룹,백반·죽·국수,전라남도,여수시,27.1975,D
review_focus,리뷰 성장 강화,ba_14786815,본죽&비빔밥 부산남천동점,본그룹,백반·죽·국수,부산광역시,수영구,31.1046,D
review_focus,리뷰 성장 강화,ba_13722581,본죽&비빔밥 의왕고천점,본그룹,백반·죽·국수,경기도,의왕시,26.2557,D
review_focus,리뷰 성장 강화,ba_14294026,굽네치킨&피자 신안중흥점,굽네치킨,치킨,광주광역시,북구,26.8912,D
review_focus,리뷰 성장 강화,ba_14582508,본죽 안산월피동점,본그룹,백반·죽·국수,경기도,안산시,25.2139,D
review_focus,리뷰 성장 강화,ba_13235318,본죽&비빔밥 상암DMC점,본그룹,백반·죽·국수,서울특별시,마포구,21.6816,D
review_focus,리뷰 성장 강화,ba_13550240,본죽&비빔밥 청주오창2지구점,본그룹,백반·죽·국수,충청북도,청주시,23.6131,D
review_focus,리뷰 성장 강화,ba_13225754,본죽&비빔밥 일산라페스타점,본그룹,백반·죽·국수,경기도,고양시,24.6888,D
review_focus,리뷰 성장 강화,ba_14689024,본죽&비빔밥 김포장기초당마을점,본그룹,백반·죽·국수,경기도,김포시,29.4066,D
review_focus,리뷰 성장 강화,ba_14778684,본죽&비빔밥 대구대천점,본그룹,백반·죽·국수,대구광역시,달서구,30.5026,D
review_focus,리뷰 성장 강화,ba_14689416,본죽&비빔밥 수원호매실화홍병원점,본그룹,백반·죽·국수,경기도,수원시,21.1723,D
review_focus,리뷰 성장 강화,ba_14793023,본죽&비빔밥 장호원점,본그룹,백반·죽·국수,경기도,이천시,29.9997,D
review_focus,리뷰 성장 강화,ba_14688716,본죽&비빔밥 일산식사점,본그룹,백반·죽·국수,경기도,고양시,24.9167,D
review_focus,리뷰 성장 강화,ba_13228647,본죽 대전용운점,본그룹,백반·죽·국수,대전광역시,동구,22.7131,D
review_focus,리뷰 성장 강화,ba_14691272,본죽 대전비래점,본그룹,백반·죽·국수,대전광역시,대덕구,23.2453,D
review_focus,리뷰 성장 강화,ba_14691817,본죽 부산장림점,본그룹,백반·죽·국수,부산광역시,사하구,26.9186,D
review_focus,리뷰 성장 강화,ba_13225939,본죽 경남거제옥포점,본그룹,백반·죽·국수,경상남도,거제시,22.8190,D
review_focus,리뷰 성장 강화,ba_14702120,본죽&비빔밥 천안풍세점,본그룹,백반·죽·국수,충청남도,천안시,20.9546,D
review_focus,리뷰 성장 강화,ba_14689401,본죽&비빔밥 수원호매실역점,본그룹,백반·죽·국수,경기도,수원시,21.4950,D
review_focus,리뷰 성장 강화,ba_14688879,본죽 수원대점,본그룹,백반·죽·국수,경기도,화성시,24.5108,D
review_focus,리뷰 성장 강화,ba_14456827,본죽&비빔밥 인천동암더샵점,본그룹,백반·죽·국수,인천광역시,부평구,20.5055,D
review_focus,리뷰 성장 강화,ba_14691834,본죽 부산고신대병원점,본그룹,백반·죽·국수,부산광역시,서구,25.4751,D
review_focus,리뷰 성장 강화,ba_14692077,본죽&비빔밥 진주혁신중앙점,본그룹,백반·죽·국수,경상남도,진주시,23.9144,D
review_focus,리뷰 성장 강화,ba_14726741,본죽&비빔밥 대구방촌해안역점,본그룹,백반·죽·국수,대구광역시,동구,21.9887,D
review_focus,리뷰 성장 강화,ba_14688483,본죽 동수원점,본그룹,백반·죽·국수,경기도,수원시,22.0863,D
review_focus,리뷰 성장 강화,ba_13226546,본죽&비빔밥 부산대학병원점,본그룹,백반·죽·국수,부산광역시,서구,18.6545,D
review_focus,리뷰 성장 강화,ba_14692291,본죽 청주하복대점,본그룹,백반·죽·국수,충청북도,청주시,25.2758,D
review_focus,리뷰 성장 강화,ba_14688192,본죽 성남신흥동점,본그룹,백반·죽·국수,경기도,성남시,23.4643,D
review_focus,리뷰 성장 강화,ba_13651212,본죽&비빔밥 광주금호점,본그룹,백반·죽·국수,광주광역시,서구,23.7191,D
review_focus,리뷰 성장 강화,ba_13186079,본죽 오산궐동점,본그룹,백반·죽·국수,경기도,오산시,18.1936,D
review_focus,리뷰 성장 강화,ba_14795563,본죽&비빔밥 잠원역점,본그룹,백반·죽·국수,서울특별시,서초구,26.5362,D
review_focus,리뷰 성장 강화,ba_13226670,본죽 부산영도점,본그룹,백반·죽·국수,부산광역시,영도구,17.8106,D
review_focus,리뷰 성장 강화,ba_13199208,본죽 울주덕신점,본그룹,백반·죽·국수,울산광역시,울주군,22.4089,D
review_focus,리뷰 성장 강화,ba_14692383,본죽&비빔밥 울산신정시장점,본그룹,백반·죽·국수,울산광역시,남구,23.0414,D
review_focus,리뷰 성장 강화,ba_14435298,본죽&비빔밥 인천부평나누리병원점,본그룹,백반·죽·국수,인천광역시,부평구,17.4252,D
review_focus,리뷰 성장 강화,ba_14273436,본죽&비빔밥 거제고현점,본그룹,백반·죽·국수,경상남도,거제시,21.4927,D
review_focus,리뷰 성장 강화,ba_14693289,본죽&비빔밥 천안쌍용3동점,본그룹,백반·죽·국수,충청남도,천안시,17.7693,D
review_focus,리뷰 성장 강화,ba_14488495,본죽&비빔밥 역촌점,본그룹,백반·죽·국수,서울특별시,은평구,21.0322,D
review_focus,리뷰 성장 강화,ba_14691891,본죽&비빔밥 울산성안점,본그룹,백반·죽·국수,울산광역시,중구,21.8634,D
review_focus,리뷰 성장 강화,ba_14688905,본죽&비빔밥 고양원당점,본그룹,백반·죽·국수,경기도,고양시,21.1804,D
review_focus,리뷰 성장 강화,ba_14691815,본죽 부산다대점,본그룹,백반·죽·국수,부산광역시,사하구,21.2976,D
review_focus,리뷰 성장 강화,ba_14470771,본죽&비빔밥 부산동대신역점,본그룹,백반·죽·국수,부산광역시,서구,20.1759,D
review_focus,리뷰 성장 강화,ba_14688571,본죽 안산선부점,본그룹,백반·죽·국수,경기도,안산시,16.6927,D
review_focus,리뷰 성장 강화,ba_13229858,본죽 창원반송점,본그룹,백반·죽·국수,경상남도,창원시,19.0657,D
review_focus,리뷰 성장 강화,ba_14689846,본죽&비빔밥 동탄영천점,본그룹,백반·죽·국수,경기도,화성시,17.5326,D
review_focus,리뷰 성장 강화,ba_14691861,본죽&비빔밥 울산역금아드림점,본그룹,백반·죽·국수,울산광역시,울주군,17.0012,D
review_focus,리뷰 성장 강화,ba_14277930,본죽&비빔밥 동탄청계점,본그룹,백반·죽·국수,경기도,화성시,15.5128,D
review_focus,리뷰 성장 강화,ba_13227659,본죽&비빔밥 부산괴정점,본그룹,백반·죽·국수,부산광역시,사하구,15.7482,D
review_focus,리뷰 성장 강화,ba_13228874,본죽&비빔밥 청주성안길점,본그룹,백반·죽·국수,충청북도,청주시,14.8857,D
review_focus,리뷰 성장 강화,ba_13181719,본죽&비빔밥 칠곡석적점,본그룹,백반·죽·국수,경상북도,칠곡군,14.4609,D
review_focus,리뷰 성장 강화,ba_14694287,본죽&비빔밥 인사동점,본그룹,백반·죽·국수,서울특별시,종로구,15.2364,D
operation_focus,운영 역량 강화,ba_13248384,본죽&비빔밥 구리인창점,본그룹,백반·죽·국수,경기도,구리시,98.3999,A
operation_focus,운영 역량 강화,ba_14689004,본죽&비빔밥 산본학원가점,본그룹,백반·죽·국수,경기도,군포시,93.0284,A
operation_focus,운영 역량 강화,ba_14694390,본죽&비빔밥 평택시청점,본그룹,백반·죽·국수,경기도,평택시,92.2248,A
operation_focus,운영 역량 강화,ba_14756888,본죽&비빔밥 창원대원점,본그룹,백반·죽·국수,경상남도,창원시,92.0143,A
operation_focus,운영 역량 강화,ba_14692155,본죽&비빔밥 해운대백병원점,본그룹,백반·죽·국수,부산광역시,해운대구,91.7729,A
operation_focus,운영 역량 강화,ba_14692232,본죽 아산용화점,본그룹,백반·죽·국수,충청남도,아산시,92.5894,A
operation_focus,운영 역량 강화,ba_14692455,본죽&비빔밥 천안신불당북부점,본그룹,백반·죽·국수,충청남도,천안시,91.7352,A
operation_focus,운영 역량 강화,ba_14688738,본죽&비빔밥 분당롯데점,본그룹,백반·죽·국수,경기도,성남시,92.1254,A
operation_focus,운영 역량 강화,ba_13470236,본죽&비빔밥 신제주점,본그룹,백반·죽·국수,제주특별자치도,제주시,90.9068,A
operation_focus,운영 역량 강화,ba_13223654,본죽&비빔밥 고양행신역점,본그룹,백반·죽·국수,경기도,고양시,90.5806,A
operation_focus,운영 역량 강화,ba_14462203,본죽&비빔밥 동대구시장점,본그룹,백반·죽·국수,대구광역시,동구,90.9375,A
operation_focus,운영 역량 강화,ba_13219951,본죽&비빔밥 순천연향점,본그룹,백반·죽·국수,전라남도,순천시,90.3828,A
operation_focus,운영 역량 강화,ba_14690680,본죽&비빔밥 김해율하2지구점,본그룹,백반·죽·국수,경상남도,김해시,89.5128,A
operation_focus,운영 역량 강화,ba_14691080,본죽&비빔밥 대전유성온천역점,본그룹,백반·죽·국수,대전광역시,유성구,89.1558,A
operation_focus,운영 역량 강화,ba_14690155,본죽&비빔밥 김포걸포점,본그룹,백반·죽·국수,경기도,김포시,86.0224,A
operation_focus,운영 역량 강화,ba_14691093,본죽&비빔밥 대전노은점,본그룹,백반·죽·국수,대전광역시,유성구,89.4314,A
operation_focus,운영 역량 강화,ba_14691989,본죽&비빔밥 여천신동아점,본그룹,백반·죽·국수,전라남도,여수시,89.6594,A
operation_focus,운영 역량 강화,ba_14689003,본죽&비빔밥 구리인창점,본그룹,백반·죽·국수,경기도,구리시,89.5685,A
operation_focus,운영 역량 강화,ba_14689953,본죽&비빔밥 양주고읍점,본그룹,백반·죽·국수,경기도,양주시,89.3433,A
operation_focus,운영 역량 강화,ba_14766686,굽네치킨 운정2호점,굽네치킨,피자,경기도,파주시,86.2563,A
operation_focus,운영 역량 강화,ba_14690630,본죽&비빔밥 포항창포점,본그룹,백반·죽·국수,경상북도,포항시,89.2788,A
operation_focus,운영 역량 강화,ba_14746052,본죽&비빔밥 포항두호점,본그룹,백반·죽·국수,경상북도,포항시,87.8898,A
operation_focus,운영 역량 강화,ba_14690722,본죽&비빔밥 광주월곡점,본그룹,백반·죽·국수,광주광역시,광산구,88.7262,A
operation_focus,운영 역량 강화,ba_14691298,본죽&비빔밥 대전전민동점,본그룹,백반·죽·국수,대전광역시,유성구,88.0541,A
operation_focus,운영 역량 강화,ba_14758255,굽네치킨&피자 대구송현점,굽네치킨,치킨,대구광역시,달서구,87.7690,A
operation_focus,운영 역량 강화,ba_14691001,본죽&비빔밥 광주연제점,본그룹,백반·죽·국수,광주광역시,북구,87.8150,A
operation_focus,운영 역량 강화,ba_14356032,본죽&비빔밥 양평용문점,본그룹,백반·죽·국수,경기도,양평군,88.8493,A
operation_focus,운영 역량 강화,ba_14692116,본죽&비빔밥 부산수영점,본그룹,백반·죽·국수,부산광역시,수영구,86.5469,A
operation_focus,운영 역량 강화,ba_14691999,본죽&비빔밥 부산동래점,본그룹,백반·죽·국수,부산광역시,동래구,87.6985,A
operation_focus,운영 역량 강화,ba_14690712,본죽&비빔밥 광주운남점,본그룹,백반·죽·국수,광주광역시,광산구,87.5386,A
operation_focus,운영 역량 강화,ba_14690983,본죽&비빔밥 대전송촌점,본그룹,백반·죽·국수,대전광역시,대덕구,85.8759,A
operation_focus,운영 역량 강화,ba_13228675,본죽&비빔밥 대전전민동점,본그룹,백반·죽·국수,대전광역시,유성구,87.1990,A
operation_focus,운영 역량 강화,ba_14688100,본죽 구리수택점,본그룹,백반·죽·국수,경기도,구리시,86.5783,A
operation_focus,운영 역량 강화,ba_14690689,본죽&비빔밥 광주신창점,본그룹,백반·죽·국수,광주광역시,광산구,87.0086,A
operation_focus,운영 역량 강화,ba_13231481,본죽&비빔밥 광명소하지구점,본그룹,백반·죽·국수,경기도,광명시,87.5124,A
operation_focus,운영 역량 강화,ba_14757543,굽네치킨&피자 동두천중앙점,굽네치킨,치킨,경기도,동두천시,84.7089,A
operation_focus,운영 역량 강화,ba_13231157,본죽 수원인계점,본그룹,백반·죽·국수,경기도,수원시,85.6479,A
operation_focus,운영 역량 강화,ba_14691062,본죽&비빔밥 광주염주화정점,본그룹,백반·죽·국수,광주광역시,서구,86.4807,A
operation_focus,운영 역량 강화,ba_13683573,본죽&비빔밥 제주아라점,본그룹,백반·죽·국수,제주특별자치도,제주시,85.6158,A
operation_focus,운영 역량 강화,ba_14335138,굽네치킨&피자 대전비래가양점,굽네치킨,치킨,대전광역시,동구,86.7843,A
operation_focus,운영 역량 강화,ba_14691173,본죽&비빔밥 대구복현동점,본그룹,백반·죽·국수,대구광역시,북구,83.9377,A
operation_focus,운영 역량 강화,ba_14692242,본죽&비빔밥 천안쌍용이마트점,본그룹,백반·죽·국수,충청남도,천안시,85.0754,A
operation_focus,운영 역량 강화,ba_13235500,본죽 의정부회룡역점,본그룹,백반·죽·국수,경기도,의정부시,87.4001,A
operation_focus,운영 역량 강화,ba_14691120,본죽&비빔밥 대구북구청점,본그룹,백반·죽·국수,대구광역시,북구,85.8782,A
operation_focus,운영 역량 강화,ba_14743732,본죽&비빔밥 인천오류왕길점,본그룹,백반·죽·국수,인천광역시,서구,85.0642,A
operation_focus,운영 역량 강화,ba_14688602,본죽&비빔밥 남양주덕소점,본그룹,백반·죽·국수,경기도,남양주시,86.1895,A
operation_focus,운영 역량 강화,ba_14689448,본죽&비빔밥 이천점,본그룹,백반·죽·국수,경기도,이천시,83.2936,A
operation_focus,운영 역량 강화,ba_14689809,본죽&비빔밥 안성당왕점,본그룹,백반·죽·국수,경기도,안성시,85.5847,A
operation_focus,운영 역량 강화,ba_14690057,본죽앤비빔밥 인천검단점,본그룹,백반·죽·국수,인천광역시,서구,82.4241,A
operation_focus,운영 역량 강화,ba_14742705,본죽&비빔밥 청주개신점,본그룹,백반·죽·국수,충청북도,청주시,85.4659,A
operation_focus,운영 역량 강화,ba_14691909,본죽&비빔밥 부산정관모전점,본그룹,백반·죽·국수,부산광역시,기장군,85.8012,A
operation_focus,운영 역량 강화,ba_13235557,본죽 도봉동점,본그룹,백반·죽·국수,서울특별시,도봉구,84.4832,A
operation_focus,운영 역량 강화,ba_14690587,본죽&비빔밥 포항법원점,본그룹,백반·죽·국수,경상북도,포항시,84.8380,A
operation_focus,운영 역량 강화,ba_14689382,본죽&비빔밥 수원권선시장점,본그룹,백반·죽·국수,경기도,수원시,85.5694,A
operation_focus,운영 역량 강화,ba_14757711,굽네치킨&피자 칠금문화점,굽네치킨,치킨,충청북도,충주시,81.4550,A
operation_focus,운영 역량 강화,ba_14692118,본죽&비빔밥 여수소호점,본그룹,백반·죽·국수,전라남도,여수시,85.2331,A
operation_focus,운영 역량 강화,ba_14727030,본죽&비빔밥 부산명장역점,본그룹,백반·죽·국수,부산광역시,동래구,85.1440,A
operation_focus,운영 역량 강화,ba_14692258,본죽 천안쌍용1동점,본그룹,백반·죽·국수,충청남도,천안시,85.5964,A
operation_focus,운영 역량 강화,ba_14688557,본죽 보정동단국대점,본그룹,백반·죽·국수,경기도,용인시,85.4785,A
operation_focus,운영 역량 강화,ba_14689904,본죽&비빔밥 안양호계포도원점,본그룹,백반·죽·국수,경기도,안양시,85.3884,A
operation_focus,운영 역량 강화,ba_14689854,본죽&비빔밥 인천간석홈플러스앞점,본그룹,백반·죽·국수,인천광역시,남동구,84.2504,A
operation_focus,운영 역량 강화,ba_14689573,본죽&비빔밥 시흥목감역점,본그룹,백반·죽·국수,경기도,시흥시,84.8023,A
operation_focus,운영 역량 강화,ba_14689645,본죽&비빔밥 병점복합타운점,본그룹,백반·죽·국수,경기도,화성시,81.7834,A
operation_focus,운영 역량 강화,ba_14689875,본죽 양산물금증산점,본그룹,백반·죽·국수,경상남도,양산시,84.5347,A
operation_focus,운영 역량 강화,ba_14687344,본죽&비빔밥 쌍문점,본그룹,백반·죽·국수,서울특별시,도봉구,82.3834,A
operation_focus,운영 역량 강화,ba_14459736,굽네치킨,굽네치킨,치킨,경기도,남양주시,81.4276,A
operation_focus,운영 역량 강화,ba_13222170,본죽&비빔밥 전북김제점,본그룹,백반·죽·국수,전북특별자치도,김제시,84.3891,A
operation_focus,운영 역량 강화,ba_14689886,본죽&비빔밥 안양호계사거리점,본그룹,백반·죽·국수,경기도,안양시,81.9798,A
operation_focus,운영 역량 강화,ba_14688860,본죽&비빔밥 수색DMC점,본그룹,백반·죽·국수,서울특별시,은평구,82.8479,A
operation_focus,운영 역량 강화,ba_14689766,본죽&비빔밥 인천신포동점,본그룹,백반·죽·국수,인천광역시,중구,84.1148,A
operation_focus,운영 역량 강화,ba_14690110,본죽&비빔밥 신봉초교점,본그룹,백반·죽·국수,경기도,용인시,84.4225,A
operation_focus,운영 역량 강화,ba_14688094,본죽 군포지샘병원점,본그룹,백반·죽·국수,경기도,군포시,84.7784,A
operation_focus,운영 역량 강화,ba_14694148,본죽 통영점,본그룹,백반·죽·국수,경상남도,통영시,84.1794,A
operation_focus,운영 역량 강화,ba_14689481,본죽&비빔밥 파주운정해오름점,본그룹,백반·죽·국수,경기도,파주시,83.6151,A
operation_focus,운영 역량 강화,ba_14691958,본죽&비빔밥 부산내성교차로점,본그룹,백반·죽·국수,부산광역시,동래구,82.7862,A
operation_focus,운영 역량 강화,ba_14691112,본죽 대구방촌점,본그룹,백반·죽·국수,대구광역시,동구,83.4281,A
operation_focus,운영 역량 강화,ba_14692165,본죽 세종아름점,본그룹,백반·죽·국수,세종특별자치시,보듬3로,83.3057,A
operation_focus,운영 역량 강화,ba_14692275,본죽&비빔밥 전주객사점,본그룹,백반·죽·국수,전북특별자치도,전주시,83.0063,A
operation_focus,운영 역량 강화,ba_14690002,본죽 송도센트럴파크점,본그룹,백반·죽·국수,인천광역시,연수구,82.9203,A
operation_focus,운영 역량 강화,ba_13233115,본죽&비빔밥 대구복현동점,본그룹,백반·죽·국수,대구광역시,북구,83.9499,A
operation_focus,운영 역량 강화,ba_14690034,본죽&비빔밥 인천검암점,본그룹,백반·죽·국수,인천광역시,서구,83.0660,A
operation_focus,운영 역량 강화,ba_14689611,본죽&비빔밥 시흥장곡점,본그룹,백반·죽·국수,경기도,시흥시,81.6862,A
operation_focus,운영 역량 강화,ba_14691077,본죽&비빔밥 대구파티마병원점,본그룹,백반·죽·국수,대구광역시,동구,78.5701,B
operation_focus,운영 역량 강화,ba_14689115,본죽&비빔밥 양주덕정점,본그룹,백반·죽·국수,경기도,양주시,83.2812,A
operation_focus,운영 역량 강화,ba_14273972,본죽&비빔밥 단양점,본그룹,백반·죽·국수,충청북도,단양군,82.6810,A
operation_focus,운영 역량 강화,ba_14691106,본죽&비빔밥 대구동구청점,본그룹,백반·죽·국수,대구광역시,동구,82.7048,A
operation_focus,운영 역량 강화,ba_14690723,본죽&비빔밥 광주첨단월계점,본그룹,백반·죽·국수,광주광역시,광산구,82.7275,A
operation_focus,운영 역량 강화,ba_14688114,본죽&비빔밥 신촌점,본그룹,백반·죽·국수,서울특별시,서대문구,79.8641,B
operation_focus,운영 역량 강화,ba_14448826,본죽&비빔밥 인천검단신도시점,본그룹,백반·죽·국수,인천광역시,서구,82.1546,A
operation_focus,운영 역량 강화,ba_14647668,본죽&비빔밥 인천간석홈플러스앞점,본그룹,백반·죽·국수,인천광역시,남동구,83.1838,A
operation_focus,운영 역량 강화,ba_14691857,본죽&비빔밥 부산명지국제중앙점,본그룹,백반·죽·국수,부산광역시,강서구,81.7207,A
operation_focus,운영 역량 강화,ba_14689890,본죽&비빔밥 구월아시아드점,본그룹,백반·죽·국수,인천광역시,남동구,82.0479,A
operation_focus,운영 역량 강화,ba_14732026,굽네치킨 부산전포점,굽네치킨,치킨,부산광역시,부산진구,78.5162,B
operation_focus,운영 역량 강화,ba_14691965,본죽&비빔밥 나주혁신호수공원점,본그룹,백반·죽·국수,전라남도,나주시,81.8978,A
operation_focus,운영 역량 강화,ba_13199394,본죽&비빔밥 울산야음점,본그룹,백반·죽·국수,울산광역시,남구,82.7991,A
operation_focus,운영 역량 강화,ba_14691209,본죽&비빔밥 대구두산점,본그룹,백반·죽·국수,대구광역시,수성구,81.6925,A
operation_focus,운영 역량 강화,ba_14689734,본죽&비빔밥 송도신도시점,본그룹,백반·죽·국수,인천광역시,연수구,81.7671,A
operation_focus,운영 역량 강화,ba_14687166,본죽&비빔밥 등촌공항대로점,본그룹,백반·죽·국수,서울특별시,강서구,80.0143,A
operation_focus,운영 역량 강화,ba_14689614,본죽&비빔밥 시흥시화점,본그룹,백반·죽·국수,경기도,시흥시,80.3508,A
operation_focus,운영 역량 강화,ba_14739745,굽네치킨 감정점,굽네치킨,치킨,경기도,김포시,80.1746,A
operation_focus,운영 역량 강화,ba_14690992,본죽&비빔밥 대전신탄점,본그룹,백반·죽·국수,대전광역시,대덕구,80.8504,A
operation_focus,운영 역량 강화,ba_13223520,본죽 신림고시촌점,본그룹,백반·죽·국수,서울특별시,관악구,79.7326,B
operation_focus,운영 역량 강화,ba_14714062,본죽&비빔밥 파주운정산내마을점,본그룹,백반·죽·국수,경기도,파주시,77.2181,B
operation_focus,운영 역량 강화,ba_14692326,본죽&비빔밥 제천청전점,본그룹,백반·죽·국수,충청북도,제천시,79.2432,B
operation_focus,운영 역량 강화,ba_14753110,본죽&비빔밥 청주성화점,본그룹,백반·죽·국수,충청북도,청주시,80.4663,A
operation_focus,운영 역량 강화,ba_14692505,본죽&비빔밥 울산남목점,본그룹,백반·죽·국수,울산광역시,동구,81.2339,A
operation_focus,운영 역량 강화,ba_14691361,본죽&비빔밥 경산옥곡점,본그룹,백반·죽·국수,경상북도,경산시,80.7653,A
operation_focus,운영 역량 강화,ba_14691245,본죽&비빔밥 대구동성로점,본그룹,백반·죽·국수,대구광역시,중구,81.0723,A
operation_focus,운영 역량 강화,ba_14691277,본죽&비빔밥 대구달서구청점,본그룹,백반·죽·국수,대구광역시,달서구,80.6604,A
operation_focus,운영 역량 강화,ba_14691130,본죽 부산진역점,본그룹,백반·죽·국수,부산광역시,동구,81.2676,A
operation_focus,운영 역량 강화,ba_14692482,본죽&비빔밥 충주호암점,본그룹,백반·죽·국수,충청북도,충주시,80.6966,A
operation_focus,운영 역량 강화,ba_14689750,본죽&비빔밥 안산본오점,본그룹,백반·죽·국수,경기도,안산시,77.2169,B
operation_focus,운영 역량 강화,ba_14744959,굽네치킨 부산수정점,굽네치킨,치킨,부산광역시,동구,79.9808,B
operation_focus,운영 역량 강화,ba_13918069,본죽&비빔밥 평택지제점,본그룹,백반·죽·국수,경기도,평택시,81.0785,A
operation_focus,운영 역량 강화,ba_14688687,본죽&비빔밥 신길점,본그룹,백반·죽·국수,서울특별시,영등포구,78.8413,B
operation_focus,운영 역량 강화,ba_14690674,본죽&비빔밥 광주신가점,본그룹,백반·죽·국수,광주광역시,광산구,79.9562,B
operation_focus,운영 역량 강화,ba_14688522,본죽 시흥은행점,본그룹,백반·죽·국수,경기도,시흥시,80.6850,A
operation_focus,운영 역량 강화,ba_13233576,본죽&비빔밥 당진점,본그룹,백반·죽·국수,충청남도,당진시,80.6793,A
operation_focus,운영 역량 강화,ba_14625762,본죽&비빔밥 익산부송우남점,본그룹,백반·죽·국수,전북특별자치도,익산시,80.9103,A
operation_focus,운영 역량 강화,ba_14691801,본죽 부산구남점,본그룹,백반·죽·국수,부산광역시,북구,81.1821,A
operation_focus,운영 역량 강화,ba_14739746,굽네피자 감정점,굽네치킨,피자,경기도,김포시,79.6838,B
operation_focus,운영 역량 강화,ba_14694620,본죽&비빔밥 경산신대부적점,본그룹,백반·죽·국수,경상북도,경산시,80.1733,A
