platform_shop_id,platform,shop_name,category,brand,address,sido,sigungu,road_or_eupmyeondong,promo_phrase_enabled,persona_tone_enabled,experiment_group,year_month,service_term_agree_date_utc,is_post_treatment,menu_count,active_menu_count,hidden_menu_count,sold_out_menu_count,avg_delivery_menu_price,avg_pickup_menu_price,order_count,sales_amount,quantity_sum,store_avg_ticket,review_count,avg_rating,reply_count,reply_rate,avg_reply_delay_hours,rating_count,market_matched_services,market_q4_sales_amount,market_q4_sales_count,market_q4_avg_ticket,store_vs_market_ticket_ratio,historical_order_growth_3m,historical_sales_growth_3m,historical_review_growth_3m,historical_composite_growth,trailing_3m_order_avg,future_3m_order_avg,order_growth_3m_forward,sales_growth_3m_forward,review_growth_3m_forward,composite_growth_score,is_label_valid,growth_label_top30,brand_adjusted_growth,category_adjusted_growth,internal_growth_alpha,historical_brand_adjusted_growth,historical_category_adjusted_growth,historical_internal_growth_alpha
ba_13851878,BAEMIN,굽네치킨 용인서천점,치킨,굽네치킨,경기도 용인시 기흥구 서천동로83번길 4-10,경기도,용인시,기흥구,False,False,통제군,2025-02,2026-02-12 07:06:16,0,85,80,5,0,11525.870588235293,11525.870588235293,0,0.0,0,,0,,0,,,0,,,,,,,,,,0.0,0.0,,,,0,1,0,-0.371962,-0.421426,-0.396694,,,
ba_13851878,BAEMIN,굽네치킨 용인서천점,치킨,굽네치킨,경기도 용인시 기흥구 서천동로83번길 4-10,경기도,용인시,기흥구,False,False,통제군,2025-03,2026-02-12 07:06:16,0,85,80,5,0,11525.870588235293,11525.870588235293,0,0.0,0,,0,,0,,,0,,,,,,,,,,0.0,0.0,,,,0,1,0,-0.365576,-0.398372,-0.381974,,,
ba_13851878,BAEMIN,굽네치킨 용인서천점,치킨,굽네치킨,경기도 용인시 기흥구 서천동로83번길 4-10,경기도,용인시,기흥구,False,False,통제군,2025-04,2026-02-12 07:06:16,0,85,80,5,0,11525.870588235293,11525.870588235293,0,0.0,0,,0,,0,,,0,,,,,,,,,0,0.0,0.0,,,,0,1,0,-3.572437,-4.751124,-4.161781,-0.118625,-0.06778,-0.093203
ba_13851878,BAEMIN,굽네치킨 용인서천점,치킨,굽네치킨,경기도 용인시 기흥구 서천동로83번길 4-10,경기도,용인시,기흥구,False,False,통제군,2025-05,2026-02-12 07:06:16,0,85,80,5,0,11525.870588235293,11525.870588235293,0,0.0,0,,0,,0,,,0,,,,,,,,,0,0.0,0.0,,,,0,1,0,-0.249389,-0.370613,-0.310001,-0.371962,-0.421426,-0.396694
ba_13851878,BAEMIN,굽네치킨 용인서천점,치킨,굽네치킨,경기도 용인시 기흥구 서천동로83번길 4-10,경기도,용인시,기흥구,False,False,통제군,2025-06,2026-02-12 07:06:16,0,85,80,5,0,11525.870588235293,11525.870588235293,0,0.0,0,,0,,0,,,0,,,,,,,,,0,0.0,0.0,,,,0,1,0,-0.165583,-0.16704,-0.166312,-0.365576,-0.398372,-0.381974
ba_13851878,BAEMIN,굽네치킨 용인서천점,치킨,굽네치킨,경기도 용인시 기흥구 서천동로83번길 4-10,경기도,용인시,기흥구,False,False,통제군,2025-07,2026-02-12 07:06:16,0,85,80,5,0,11525.870588235293,11525.870588235293,0,0.0,0,,0,,0,,,0,,,,,,,,,0,0.0,0.0,,,,0,1,0,-1.829235,-2.298226,-2.063731,-3.572437,-4.751124,-4.161781
ba_13851878,BAEMIN,굽네치킨 용인서천점,치킨,굽네치킨,경기도 용인시 기흥구 서천동로83번길 4-10,경기도,용인시,기흥구,False,False,통제군,2025-08,2026-02-12 07:06:16,0,85,80,5,0,11525.870588235293,11525.870588235293,0,0.0,0,,0,,0,,,0,,,,,,,,,0,0.0,0.0,,,,0,1,0,-0.381823,-0.540036,-0.46093,-0.249389,-0.370613,-0.310001
ba_13851878,BAEMIN,굽네치킨 용인서천점,치킨,굽네치킨,경기도 용인시 기흥구 서천동로83번길 4-10,경기도,용인시,기흥구,False,False,통제군,2025-09,2026-02-12 07:06:16,0,85,80,5,0,11525.870588235293,11525.870588235293,0,0.0,0,,0,,0,,,0,,,,,,,,,0,0.0,0.0,,,,0,1,0,-5.125066,-7.249883,-6.187475,-0.165583,-0.16704,-0.166312
ba_13851878,BAEMIN,굽네치킨 용인서천점,치킨,굽네치킨,경기도 용인시 기흥구 서천동로83번길 4-10,경기도,용인시,기흥구,False,False,통제군,2025-10,2026-02-12 07:06:16,0,85,80,5,0,11525.870588235293,11525.870588235293,0,0.0,0,,0,,0,,,0,,,,,,,,,0,,,,,,,0,,,,,-1.829235,-2.298226,-2.063731
ba_13851878,BAEMIN,굽네치킨 용인서천점,치킨,굽네치킨,경기도 용인시 기흥구 서천동로83번길 4-10,경기도,용인시,기흥구,False,False,통제군,2025-11,2026-02-12 07:06:16,0,85,80,5,0,11525.870588235293,11525.870588235293,0,0.0,0,,0,,0,,,0,,,,,,,,,0,,,,,,,0,,,,,-0.381823,-0.540036,-0.46093
ba_13851878,BAEMIN,굽네치킨 용인서천점,치킨,굽네치킨,경기도 용인시 기흥구 서천동로83번길 4-10,경기도,용인시,기흥구,False,False,통제군,2025-12,2026-02-12 07:06:16,0,85,80,5,0,11525.870588235293,11525.870588235293,0,0.0,0,,0,,0,,,0,,,,,,,,,0,,,,,,,0,,,,,-5.125066,-7.249883,-6.187475
ba_13870012,BAEMIN,본죽&비빔밥 시흥장곡점,백반·죽·국수,본그룹,경기도 시흥시 장현장곡로 2,경기도,시흥시,장현장곡로,False,False,실험군,2024-11,2025-07-01 01:31:46,0,90,86,3,1,11725.555555555555,11725.555555555555,0,0.0,0,,15,5.0,0,0.0,,15,,,,,,,,,,,,,,,,0,,,,,,,
ba_13870012,BAEMIN,본죽&비빔밥 시흥장곡점,백반·죽·국수,본그룹,경기도 시흥시 장현장곡로 2,경기도,시흥시,장현장곡로,False,False,실험군,2024-12,2025-07-01 01:31:46,0,90,86,3,1,11725.555555555555,11725.555555555555,0,0.0,0,,26,4.8462,1,0.0385,9633.0,26,,,,,,,,,,,,,,,,0,,,,,,,
ba_13870012,BAEMIN,본죽&비빔밥 시흥장곡점,백반·죽·국수,본그룹,경기도 시흥시 장현장곡로 2,경기도,시흥시,장현장곡로,False,False,실험군,2025-01,2025-07-01 01:31:46,0,90,86,3,1,11725.555555555555,11725.555555555555,0,0.0,0,,25,4.96,0,0.0,,25,,,,,,,,,,0.0,0.0,,,-0.878788,-0.175758,1,0,-0.134955,-0.134955,-0.134955,,,
ba_13870012,BAEMIN,본죽&비빔밥 시흥장곡점,백반·죽·국수,본그룹,경기도 시흥시 장현장곡로 2,경기도,시흥시,장현장곡로,False,False,실험군,2025-02,2025-07-01 01:31:46,0,90,86,3,1,11725.555555555555,11725.555555555555,0,0.0,0,,5,4.2,0,0.0,,5,,,,,,,,,,0.0,0.0,,,-0.875,-0.175,1,0,-0.330011,-0.330011,-0.330011,,,
ba_13870012,BAEMIN,본죽&비빔밥 시흥장곡점,백반·죽·국수,본그룹,경기도 시흥시 장현장곡로 2,경기도,시흥시,장현장곡로,False,False,실험군,2025-03,2025-07-01 01:31:46,0,90,86,3,1,11725.555555555555,11725.555555555555,0,0.0,0,,2,5.0,0,0.0,,2,,,,,,,,,,0.0,54.6667,,,-0.71875,-0.14375,1,0,-0.214978,-0.214978,-0.214978,,,
ba_13870012,BAEMIN,본죽&비빔밥 시흥장곡점,백반·죽·국수,본그룹,경기도 시흥시 장현장곡로 2,경기도,시흥시,장현장곡로,False,False,실험군,2025-04,2025-07-01 01:31:46,0,90,86,3,1,11725.555555555555,11725.555555555555,0,0.0,0,,1,5.0,0,0.0,,1,,,,,,,,-0.878788,-0.175758,0.0,95.0,,,0.625,0.125,1,1,0.076859,0.076859,0.076859,-0.134955,-0.134955,-0.134955
ba_13870012,BAEMIN,본죽&비빔밥 시흥장곡점,백반·죽·국수,본그룹,경기도 시흥시 장현장곡로 2,경기도,시흥시,장현장곡로,False,False,실험군,2025-05,2025-07-01 01:31:46,0,90,86,3,1,11725.555555555555,11725.555555555555,0,0.0,0,,4,3.5,0,0.0,,4,,,,,,,,-0.875,-0.175,0.0,136.0,,,1.428571,0.285714,1,1,0.14261,0.14261,0.14261,-0.330011,-0.330011,-0.330011
ba_13870012,BAEMIN,본죽&비빔밥 시흥장곡점,백반·죽·국수,본그룹,경기도 시흥시 장현장곡로 2,경기도,시흥시,장현장곡로,False,False,실험군,2025-06,2025-07-01 01:31:46,0,90,86,3,1,11725.555555555555,11725.555555555555,164,3150400.0,234,19209.76,4,5.0,0,0.0,,4,,,,,,,,-0.71875,-0.14375,54.6667,125.0,1.286585,1.280028,0.555556,1.138412,1,1,-0.689381,-0.689381,-0.689381,-0.214978,-0.214978,-0.214978
ba_13870012,BAEMIN,본죽&비빔밥 시흥장곡점,백반·죽·국수,본그룹,경기도 시흥시 장현장곡로 2,경기도,시흥시,장현장곡로,False,False,실험군,2025-07,2025-07-01 01:31:46,1,90,86,3,1,11725.555555555555,11725.555555555555,121,2229000.0,156,18421.49,5,4.8,2,0.4,1113.0,5,,,,,,,,0.625,0.125,95.0,127.6667,0.34386,0.401662,-0.153846,0.261659,1,1,-0.520512,-0.520512,-0.520512,0.076859,0.076859,0.076859
ba_13870012,BAEMIN,본죽&비빔밥 시흥장곡점,백반·죽·국수,본그룹,경기도 시흥시 장현장곡로 2,경기도,시흥시,장현장곡로,False,False,실험군,2025-08,2025-07-01 01:31:46,1,90,86,3,1,11725.555555555555,11725.555555555555,123,2465800.0,175,20047.15,8,5.0,8,1.0,555.91,8,,,,,,,,1.428571,0.285714,136.0,129.6667,-0.046569,-0.039872,-0.705882,-0.176422,1,0,-0.760797,-0.760797,-0.760797,0.14261,0.14261,0.14261
ba_13870012,BAEMIN,본죽&비빔밥 시흥장곡점,백반·죽·국수,본그룹,경기도 시흥시 장현장곡로 2,경기도,시흥시,장현장곡로,False,False,실험군,2025-09,2025-07-01 01:31:46,1,90,86,3,1,11725.555555555555,11725.555555555555,131,2488200.0,173,18993.89,1,5.0,0,0.0,,1,,,,,,1.286585,1.280028,0.555556,1.138412,125.0,98.0,-0.216,-0.19922,-0.714286,-0.310623,1,0,-7.449952,-7.449952,-7.449952,-0.689381,-0.689381,-0.689381
ba_13870012,BAEMIN,본죽&비빔밥 시흥장곡점,백반·죽·국수,본그룹,경기도 시흥시 장현장곡로 2,경기도,시흥시,장현장곡로,False,False,실험군,2025-10,2025-07-01 01:31:46,1,90,86,3,1,11725.555555555555,11725.555555555555,129,2586100.0,182,20047.29,2,3.5,1,0.5,15.02,2,,,,,,0.34386,0.401662,-0.153846,0.261659,,,,,,,0,,,,,-0.520512,-0.520512,-0.520512
ba_13870012,BAEMIN,본죽&비빔밥 시흥장곡점,백반·죽·국수,본그룹,경기도 시흥시 장현장곡로 2,경기도,시흥시,장현장곡로,False,False,실험군,2025-11,2025-07-01 01:31:46,1,90,86,3,1,11725.555555555555,11725.555555555555,129,2458100.0,179,19055.04,2,5.0,0,0.0,,2,,,,,,-0.046569,-0.039872,-0.705882,-0.176422,,,,,,,0,,,,,-0.760797,-0.760797,-0.760797
ba_13870012,BAEMIN,본죽&비빔밥 시흥장곡점,백반·죽·국수,본그룹,경기도 시흥시 장현장곡로 2,경기도,시흥시,장현장곡로,False,False,실험군,2025-12,2025-07-01 01:31:46,1,90,86,3,1,11725.555555555555,11725.555555555555,36,707800.0,49,19661.11,0,,0,,,0,,,,,,-0.216,-0.19922,-0.714286,-0.310623,,,,,,,0,,,,,-7.449952,-7.449952,-7.449952
ba_13918069,BAEMIN,본죽&비빔밥 평택지제점,백반·죽·국수,본그룹,경기도 평택시 동삭1로22번길 19-6,경기도,평택시,동삭1로22번길,True,False,실험군,2024-11,2025-07-01 01:31:46,0,90,83,7,0,11725.555555555555,11725.555555555555,0,0.0,0,,22,4.9545,22,1.0,10394.46,22,,,,,,,,,,,,,,,,0,,,,,,,
ba_13918069,BAEMIN,본죽&비빔밥 평택지제점,백반·죽·국수,본그룹,경기도 평택시 동삭1로22번길 19-6,경기도,평택시,동삭1로22번길,True,False,실험군,2024-12,2025-07-01 01:31:46,0,90,83,7,0,11725.555555555555,11725.555555555555,0,0.0,0,,27,4.7778,26,0.963,9631.16,27,,,,,,,,,,,,,,,,0,,,,,,,
ba_13918069,BAEMIN,본죽&비빔밥 평택지제점,백반·죽·국수,본그룹,경기도 평택시 동삭1로22번길 19-6,경기도,평택시,동삭1로22번길,True,False,실험군,2025-01,2025-07-01 01:31:46,0,90,83,7,0,11725.555555555555,11725.555555555555,0,0.0,0,,26,4.9615,26,1.0,8961.93,26,,,,,,,,,,0.0,0.0,,,-0.853333,-0.170667,1,0,-0.129864,-0.129864,-0.129864,,,
ba_13918069,BAEMIN,본죽&비빔밥 평택지제점,백반·죽·국수,본그룹,경기도 평택시 동삭1로22번길 19-6,경기도,평택시,동삭1로22번길,True,False,실험군,2025-02,2025-07-01 01:31:46,0,90,83,7,0,11725.555555555555,11725.555555555555,0,0.0,0,,4,5.0,4,1.0,8397.01,4,,,,,,,,,,0.0,0.0,,,-0.859649,-0.17193,1,0,-0.326941,-0.326941,-0.326941,,,
ba_13918069,BAEMIN,본죽&비빔밥 평택지제점,백반·죽·국수,본그룹,경기도 평택시 동삭1로22번길 19-6,경기도,평택시,동삭1로22번길,True,False,실험군,2025-03,2025-07-01 01:31:46,0,90,83,7,0,11725.555555555555,11725.555555555555,0,0.0,0,,5,5.0,0,0.0,,5,,,,,,,,,,0.0,35.6667,,,-0.828571,-0.165714,1,0,-0.236942,-0.236942,-0.236942,,,
ba_13918069,BAEMIN,본죽&비빔밥 평택지제점,백반·죽·국수,본그룹,경기도 평택시 동삭1로22번길 19-6,경기도,평택시,동삭1로22번길,True,False,실험군,2025-04,2025-07-01 01:31:46,0,90,83,7,0,11725.555555555555,11725.555555555555,0,0.0,0,,2,5.0,1,0.5,6561.0,2,,,,,,,,-0.853333,-0.170667,0.0,71.0,,,0.090909,0.018182,1,0,-0.029959,-0.029959,-0.029959,-0.129864,-0.129864,-0.129864
ba_13918069,BAEMIN,본죽&비빔밥 평택지제점,백반·죽·국수,본그룹,경기도 평택시 동삭1로22번길 19-6,경기도,평택시,동삭1로22번길,True,False,실험군,2025-05,2025-07-01 01:31:46,0,90,83,7,0,11725.555555555555,11725.555555555555,0,0.0,0,,1,5.0,0,0.0,,1,,,,,,,,-0.859649,-0.17193,0.0,103.0,,,1.5,0.3,1,1,0.156896,0.156896,0.156896,-0.326941,-0.326941,-0.326941
ba_13918069,BAEMIN,본죽&비빔밥 평택지제점,백반·죽·국수,본그룹,경기도 평택시 동삭1로22번길 19-6,경기도,평택시,동삭1로22번길,True,False,실험군,2025-06,2025-07-01 01:31:46,0,90,83,7,0,11725.555555555555,11725.555555555555,107,1930600.0,137,18042.99,3,5.0,3,1.0,492.93,3,,,,,,,,-0.828571,-0.165714,35.6667,97.3333,1.728972,2.147364,2.666667,2.042028,1,1,0.214235,0.214235,0.214235,-0.236942,-0.236942,-0.236942
ba_13918069,BAEMIN,본죽&비빔밥 평택지제점,백반·죽·국수,본그룹,경기도 평택시 동삭1로22번길 19-6,경기도,평택시,동삭1로22번길,True,False,실험군,2025-07,2025-07-01 01:31:46,1,90,83,7,0,11725.555555555555,11725.555555555555,106,2144400.0,160,20230.19,8,5.0,8,1.0,1161.0,8,,,,,,,,0.090909,0.018182,71.0,90.6667,0.276995,0.395853,0.166667,0.290587,1,1,-0.491584,-0.491584,-0.491584,-0.029959,-0.029959,-0.029959
ba_13918069,BAEMIN,본죽&비빔밥 평택지제점,백반·죽·국수,본그룹,경기도 평택시 동삭1로22번길 19-6,경기도,평택시,동삭1로22번길,True,False,실험군,2025-08,2025-07-01 01:31:46,1,90,83,7,0,11725.555555555555,11725.555555555555,96,2181600.0,155,22725.0,9,5.0,9,1.0,686.5,9,,,,,,,,1.5,0.3,103.0,95.6667,-0.071197,-0.093549,-0.65,-0.193663,1,0,-0.778038,-0.778038,-0.778038,0.156896,0.156896,0.156896
ba_13918069,BAEMIN,본죽&비빔밥 평택지제점,백반·죽·국수,본그룹,경기도 평택시 동삭1로22번길 19-6,경기도,평택시,동삭1로22번길,True,False,실험군,2025-09,2025-07-01 01:31:46,1,90,83,7,0,11725.555555555555,11725.555555555555,90,1750300.0,123,19447.78,5,5.0,5,1.0,80.61,5,,,,,,1.728972,2.147364,2.666667,2.042028,97.3333,78.3333,-0.195205,-0.217962,-0.863636,-0.335718,1,0,-7.475047,-7.475047,-7.475047,0.214235,0.214235,0.214235
ba_13918069,BAEMIN,본죽&비빔밥 평택지제점,백반·죽·국수,본그룹,경기도 평택시 동삭1로22번길 19-6,경기도,평택시,동삭1로22번길,True,False,실험군,2025-10,2025-07-01 01:31:46,1,90,83,7,0,11725.555555555555,11725.555555555555,86,1756200.0,123,20420.93,0,,0,,,0,,,,,,0.276995,0.395853,0.166667,0.290587,,,,,,,0,,,,,-0.491584,-0.491584,-0.491584
ba_13918069,BAEMIN,본죽&비빔밥 평택지제점,백반·죽·국수,본그룹,경기도 평택시 동삭1로22번길 19-6,경기도,평택시,동삭1로22번길,True,False,실험군,2025-11,2025-07-01 01:31:46,1,90,83,7,0,11725.555555555555,11725.555555555555,111,2164800.0,163,19502.7,2,5.0,2,1.0,19.85,2,,,,,,-0.071197,-0.093549,-0.65,-0.193663,,,,,,,0,,,,,-0.778038,-0.778038,-0.778038
ba_13918069,BAEMIN,본죽&비빔밥 평택지제점,백반·죽·국수,본그룹,경기도 평택시 동삭1로22번길 19-6,경기도,평택시,동삭1로22번길,True,False,실험군,2025-12,2025-07-01 01:31:46,1,90,83,7,0,11725.555555555555,11725.555555555555,38,830900.0,59,21865.79,1,5.0,1,1.0,57.0,1,,,,,,-0.195205,-0.217962,-0.863636,-0.335718,,,,,,,0,,,,,-7.475047,-7.475047,-7.475047
ba_13928548,BAEMIN,굽네치킨&피자 성남용전점,치킨,굽네치킨,대전광역시 동구 우암로171번길 64,대전광역시,동구,우암로171번길,True,False,실험군,2024-11,2025-09-09 06:55:52,0,,,,,,,57,1604900.0,83,28156.14,54,5.0,0,0.0,,54,,,,,,,,,,,,,,,,0,,,,,,,
ba_13928548,BAEMIN,굽네치킨&피자 성남용전점,치킨,굽네치킨,대전광역시 동구 우암로171번길 64,대전광역시,동구,우암로171번길,True,False,실험군,2024-12,2025-09-09 06:55:52,0,,,,,,,341,9674400.0,451,28370.67,45,4.9778,0,0.0,,45,,,,,,,,,,,,,,,,0,,,,,,,
ba_13928548,BAEMIN,굽네치킨&피자 성남용전점,치킨,굽네치킨,대전광역시 동구 우암로171번길 64,대전광역시,동구,우암로171번길,True,False,실험군,2025-01,2025-09-09 06:55:52,0,,,,,,,358,10160500.0,471,28381.28,44,4.75,1,0.0227,8721.01,44,,,,,,,,,,252.0,203.6667,-0.191799,-0.192819,-0.713287,-0.296403,1,0,-0.415028,-0.364183,-0.389606,,,
ba_13928548,BAEMIN,굽네치킨&피자 성남용전점,치킨,굽네치킨,대전광역시 동구 우암로171번길 64,대전광역시,동구,우암로171번길,True,False,실험군,2025-02,2025-09-09 06:55:52,0,,,,,,,253,7065900.0,343,27928.46,26,4.9231,0,0.0,,26,,,,,,,,,,317.3333,225.0,-0.290966,-0.278241,-0.756522,-0.38026,1,0,-0.752222,-0.801686,-0.776954,,,
ba_13928548,BAEMIN,굽네치킨&피자 성남용전점,치킨,굽네치킨,대전광역시 동구 우암로171번길 64,대전광역시,동구,우암로171번길,True,False,실험군,2025-03,2025-09-09 06:55:52,0,,,,,,,174,4943700.0,224,28412.07,6,4.8333,0,0.0,,6,,,,,,,,,,261.6667,289.6667,0.107006,0.127365,-0.578947,-0.024077,1,0,-0.389653,-0.422449,-0.406051,,,
ba_13928548,BAEMIN,굽네치킨&피자 성남용전점,치킨,굽네치킨,대전광역시 동구 우암로171번길 64,대전광역시,동구,우암로171번길,True,False,실험군,2025-04,2025-09-09 06:55:52,0,,,,,,,184,5296200.0,229,28783.7,9,4.6667,1,0.1111,6537.0,9,,,,,,-0.191799,-0.192819,-0.713287,-0.296403,203.6667,277.6667,0.363339,0.386368,-0.195122,0.258555,1,1,-3.313882,-4.492569,-3.903226,-0.415028,-0.364183,-0.389606
ba_13928548,BAEMIN,굽네치킨&피자 성남용전점,치킨,굽네치킨,대전광역시 동구 우암로171번길 64,대전광역시,동구,우암로171번길,True,False,실험군,2025-05,2025-09-09 06:55:52,0,,,,,,,317,9176000.0,444,28946.37,13,4.9231,0,0.0,,13,,,,,,-0.290966,-0.278241,-0.756522,-0.38026,225.0,245.0,0.088889,0.019366,0.321429,0.11454,1,1,-0.134849,-0.256073,-0.195461,-0.752222,-0.801686,-0.776954
ba_13928548,BAEMIN,굽네치킨&피자 성남용전점,치킨,굽네치킨,대전광역시 동구 우암로171번길 64,대전광역시,동구,우암로171번길,True,False,실험군,2025-06,2025-09-09 06:55:52,0,,,,,,,368,10521600.0,466,28591.3,10,5.0,0,0.0,,10,,,,,,0.107006,0.127365,-0.578947,-0.024077,289.6667,240.6667,-0.16916,-0.279745,0.375,-0.093504,1,0,-0.259087,-0.260544,-0.259816,-0.389653,-0.422449,-0.406051
ba_13928548,BAEMIN,굽네치킨&피자 성남용전점,치킨,굽네치킨,대전광역시 동구 우암로171번길 64,대전광역시,동구,우암로171번길,True,False,실험군,2025-07,2025-09-09 06:55:52,0,,,,,,,148,4294600.0,210,29017.57,10,5.0,1,0.1,1641.0,10,,,,,,0.363339,0.386368,-0.195122,0.258555,277.6667,275.0,-0.009604,-0.15077,0.242424,-0.001548,1,0,-1.830783,-2.299774,-2.065279,-3.313882,-4.492569,-3.903226
ba_13928548,BAEMIN,굽네치킨&피자 성남용전점,치킨,굽네치킨,대전광역시 동구 우암로171번길 64,대전광역시,동구,우암로171번길,True,False,실험군,2025-08,2025-09-09 06:55:52,0,,,,,,,219,4975700.0,268,22720.09,17,4.7059,11,0.6471,477.6,17,,,,,,0.088889,0.019366,0.321429,0.11454,245.0,269.0,0.097959,0.076491,-0.162162,0.039494,1,0,-0.342329,-0.500542,-0.421436,-0.134849,-0.256073,-0.195461
ba_13928548,BAEMIN,굽네치킨&피자 성남용전점,치킨,굽네치킨,대전광역시 동구 우암로171번길 64,대전광역시,동구,우암로171번길,True,False,실험군,2025-09,2025-09-09 06:55:52,1,,,,,,,355,8731600.0,417,24596.06,17,5.0,17,1.0,130.14,17,,,,,,-0.16916,-0.279745,0.375,-0.093504,240.6667,185.6667,-0.228532,-0.12026,-0.659091,-0.282162,1,0,-5.407228,-7.532045,-6.469637,-0.259087,-0.260544,-0.259816
ba_13928548,BAEMIN,굽네치킨&피자 성남용전점,치킨,굽네치킨,대전광역시 동구 우암로171번길 64,대전광역시,동구,우암로171번길,True,False,실험군,2025-10,2025-09-09 06:55:52,1,,,,,,,251,6667600.0,314,26564.14,7,5.0,4,0.5714,344.09,7,,,,,,-0.009604,-0.15077,0.242424,-0.001548,,,,,,,0,,,,,-1.830783,-2.299774,-2.065279
ba_13928548,BAEMIN,굽네치킨&피자 성남용전점,치킨,굽네치킨,대전광역시 동구 우암로171번길 64,대전광역시,동구,우암로171번길,True,False,실험군,2025-11,2025-09-09 06:55:52,1,,,,,,,201,5906600.0,262,29386.07,7,4.7143,7,1.0,146.78,7,,,,,,0.097959,0.076491,-0.162162,0.039494,,,,,,,0,,,,,-0.342329,-0.500542,-0.421436
ba_13928548,BAEMIN,굽네치킨&피자 성남용전점,치킨,굽네치킨,대전광역시 동구 우암로171번길 64,대전광역시,동구,우암로171번길,True,False,실험군,2025-12,2025-09-09 06:55:52,1,,,,,,,105,3262800.0,138,31074.29,1,5.0,1,1.0,59.07,1,,,,,,-0.228532,-0.12026,-0.659091,-0.282162,,,,,,,0,,,,,-5.407228,-7.532045,-6.469637
ba_13950340,BAEMIN,굽네치킨 동탄1동점,치킨,굽네치킨,경기도 화성시 동탄반송3길 30-10,경기도,화성시,동탄반송3길,False,False,통제군,2024-11,2026-02-25 01:45:44,0,173,77,96,0,10761.271676300577,10761.271676300577,0,0.0,0,,0,,0,,,0,,,,,,,,,,,,,,,,0,,,,,,,
ba_13950340,BAEMIN,굽네치킨 동탄1동점,치킨,굽네치킨,경기도 화성시 동탄반송3길 30-10,경기도,화성시,동탄반송3길,False,False,통제군,2024-12,2026-02-25 01:45:44,0,173,77,96,0,10761.271676300577,10761.271676300577,0,0.0,0,,0,,0,,,0,,,,,,,,,,,,,,,,0,,,,,,,
ba_13950340,BAEMIN,굽네치킨 동탄1동점,치킨,굽네치킨,경기도 화성시 동탄반송3길 30-10,경기도,화성시,동탄반송3길,False,False,통제군,2025-01,2026-02-25 01:45:44,0,173,77,96,0,10761.271676300577,10761.271676300577,0,0.0,0,,0,,0,,,0,,,,,,,,,,0.0,0.0,,,,0,1,0,-0.118625,-0.06778,-0.093203,,,
ba_13950340,BAEMIN,굽네치킨 동탄1동점,치킨,굽네치킨,경기도 화성시 동탄반송3길 30-10,경기도,화성시,동탄반송3길,False,False,통제군,2025-02,2026-02-25 01:45:44,0,173,77,96,0,10761.271676300577,10761.271676300577,0,0.0,0,,0,,0,,,0,,,,,,,,,,0.0,0.0,,,,0,1,0,-0.371962,-0.421426,-0.396694,,,
ba_13950340,BAEMIN,굽네치킨 동탄1동점,치킨,굽네치킨,경기도 화성시 동탄반송3길 30-10,경기도,화성시,동탄반송3길,False,False,통제군,2025-03,2026-02-25 01:45:44,0,173,77,96,0,10761.271676300577,10761.271676300577,0,0.0,0,,0,,0,,,0,,,,,,,,,,0.0,0.0,,,,0,1,0,-0.365576,-0.398372,-0.381974,,,
ba_13950340,BAEMIN,굽네치킨 동탄1동점,치킨,굽네치킨,경기도 화성시 동탄반송3길 30-10,경기도,화성시,동탄반송3길,False,False,통제군,2025-04,2026-02-25 01:45:44,0,173,77,96,0,10761.271676300577,10761.271676300577,0,0.0,0,,0,,0,,,0,,,,,,,,,0,0.0,0.0,,,,0,1,0,-3.572437,-4.751124,-4.161781,-0.118625,-0.06778,-0.093203
ba_13950340,BAEMIN,굽네치킨 동탄1동점,치킨,굽네치킨,경기도 화성시 동탄반송3길 30-10,경기도,화성시,동탄반송3길,False,False,통제군,2025-05,2026-02-25 01:45:44,0,173,77,96,0,10761.271676300577,10761.271676300577,0,0.0,0,,0,,0,,,0,,,,,,,,,0,0.0,0.0,,,,0,1,0,-0.249389,-0.370613,-0.310001,-0.371962,-0.421426,-0.396694
ba_13950340,BAEMIN,굽네치킨 동탄1동점,치킨,굽네치킨,경기도 화성시 동탄반송3길 30-10,경기도,화성시,동탄반송3길,False,False,통제군,2025-06,2026-02-25 01:45:44,0,173,77,96,0,10761.271676300577,10761.271676300577,0,0.0,0,,0,,0,,,0,,,,,,,,,0,0.0,0.0,,,,0,1,0,-0.165583,-0.16704,-0.166312,-0.365576,-0.398372,-0.381974
ba_13950340,BAEMIN,굽네치킨 동탄1동점,치킨,굽네치킨,경기도 화성시 동탄반송3길 30-10,경기도,화성시,동탄반송3길,False,False,통제군,2025-07,2026-02-25 01:45:44,0,173,77,96,0,10761.271676300577,10761.271676300577,0,0.0,0,,0,,0,,,0,,,,,,,,,0,0.0,0.0,,,,0,1,0,-1.829235,-2.298226,-2.063731,-3.572437,-4.751124,-4.161781
ba_13950340,BAEMIN,굽네치킨 동탄1동점,치킨,굽네치킨,경기도 화성시 동탄반송3길 30-10,경기도,화성시,동탄반송3길,False,False,통제군,2025-08,2026-02-25 01:45:44,0,173,77,96,0,10761.271676300577,10761.271676300577,0,0.0,0,,0,,0,,,0,,,,,,,,,0,0.0,0.0,,,,0,1,0,-0.381823,-0.540036,-0.46093,-0.249389,-0.370613,-0.310001
