platform_shop_id,shop_name,brand,category,final_growth_probability,gromong_score,grade,scenario,assumed_monthly_lift_orders,gross_margin_per_order,monthly_program_cost,expected_incremental_orders,expected_monthly_margin,expected_monthly_roi,roi_per_cost
ba_13233027,본죽&비빔밥 고척근린공원점,본그룹,백반·죽·국수,0.4900015328453187,43.2,D,causal_att_reference,114,3000,120000,55.86017474436633,167580.524233099,47580.524233098986,0.3965043686091582
ba_14687334,본죽&비빔밥 고척근린공원점,본그룹,백반·죽·국수,0.4900015328453187,43.2,D,causal_att_reference,114,3000,120000,55.86017474436633,167580.524233099,47580.524233098986,0.3965043686091582
ba_14690672,본죽&비빔밥 김해율하점,본그룹,백반·죽·국수,0.4897569380548367,39.67,D,causal_att_reference,114,3000,120000,55.83229093825138,167496.87281475414,47496.87281475414,0.3958072734562845
ba_14688207,본죽 이대점,본그룹,백반·죽·국수,0.4887243985618321,53.08,C,causal_att_reference,114,3000,120000,55.71458143604886,167143.7443081466,47143.74430814659,0.39286453590122156
ba_14692164,본죽 세종고운점,본그룹,백반·죽·국수,0.4882321810717029,41.89,D,causal_att_reference,114,3000,120000,55.65846864217413,166975.4059265224,46975.40592652239,0.39146171605435326
ba_13223141,본죽 일산탄현점,본그룹,백반·죽·국수,0.486254121158561,30.01,D,causal_att_reference,114,3000,120000,55.43296981207595,166298.90943622787,46298.90943622787,0.3858242453018989
ba_13219734,본죽 구리토평점,본그룹,백반·죽·국수,0.4856638575856861,39.83,D,causal_att_reference,114,3000,120000,55.36567976476822,166097.03929430465,46097.039294304646,0.3841419941192054
ba_14689802,본죽&비빔밥 한성대입구점,본그룹,백반·죽·국수,0.484469349438946,43.02,D,causal_att_reference,114,3000,120000,55.22950583603984,165688.51750811952,45688.51750811952,0.380737645900996
ba_14769185,굽네치킨&피자 김천신음점,굽네치킨,치킨,0.4822373339078048,40.77,D,causal_att_reference,114,3000,120000,54.97505606548975,164925.16819646925,44925.168196469254,0.3743764016372438
ba_14673508,본죽&비빔밥 고덕래미안점,본그룹,백반·죽·국수,0.4820302661773264,44.1,D,causal_att_reference,114,3000,120000,54.95145034421521,164854.35103264565,44854.351032645645,0.3737862586053804
ba_14092187,굽네치킨&피자 일산식사점,굽네치킨,치킨,0.4813654728093444,48.06,D,causal_att_reference,114,3000,120000,54.87566390026526,164626.99170079577,44626.99170079577,0.3718915975066314
ba_13230793,본죽&비빔밥 구로디지털역점,본그룹,백반·죽·국수,0.4774843341623128,34.3,D,causal_att_reference,114,3000,120000,54.433214094503654,163299.64228351097,43299.64228351097,0.3608303523625914
ba_14688567,본죽&비빔밥 목동8단지점,본그룹,백반·죽·국수,0.4730389623304266,33.71,D,causal_att_reference,114,3000,120000,53.92644170566863,161779.32511700588,41779.32511700588,0.34816104264171566
ba_14253619,본죽&비빔밥 문래힐스테이트점,본그룹,백반·죽·국수,0.4721254905242828,41.55,D,causal_att_reference,114,3000,120000,53.82230591976824,161466.91775930472,41466.91775930472,0.345557647994206
ba_14693042,본죽&비빔밥 전주예수병원점,본그룹,백반·죽·국수,0.4712476388202189,46.02,D,causal_att_reference,114,3000,120000,53.72223082550496,161166.69247651487,41166.69247651487,0.34305577063762394
ba_13223504,본죽&비빔밥 문정법조단지점,본그룹,백반·죽·국수,0.470772639277276,32.33,D,causal_att_reference,114,3000,120000,53.66808087760946,161004.2426328284,41004.24263282839,0.3417020219402366
ba_14687136,본죽 서울백병원점,본그룹,백반·죽·국수,0.4678015173674412,43.1,D,causal_att_reference,114,3000,120000,53.3293729798883,159988.11893966488,39988.118939664884,0.33323432449720736
ba_14637553,굽네치킨&피자 양지동점,굽네치킨,치킨,0.4651342792606559,49.22,D,causal_att_reference,114,3000,120000,53.02530783571478,159075.92350714433,39075.923507144325,0.32563269589286936
ba_14456345,본죽&비빔밥 천안두정포레나점,본그룹,백반·죽·국수,0.4649028443520522,36.47,D,causal_att_reference,114,3000,120000,52.998924256133954,158996.77276840186,38996.77276840186,0.32497310640334887
ba_13612153,본죽&비빔밥 철산역점,본그룹,백반·죽·국수,0.463693181047002,57.73,C,causal_att_reference,114,3000,120000,52.86102263935823,158583.0679180747,38583.067918074696,0.3215255659839558
ba_13870012,본죽&비빔밥 시흥장곡점,본그룹,백반·죽·국수,0.4617479507647559,39.91,D,causal_att_reference,114,3000,120000,52.63926638718217,157917.7991615465,37917.799161546514,0.31598165967955427
ba_14440526,굽네치킨 서산동문점,굽네치킨,치킨,0.4613868916843692,46.93,D,causal_att_reference,114,3000,120000,52.59810565201809,157794.31695605427,37794.316956054274,0.3149526413004523
ba_13230824,본죽&비빔밥 가산테라타워점,본그룹,백반·죽·국수,0.4612905258777801,36.14,D,causal_att_reference,114,3000,120000,52.58711995006693,157761.3598502008,37761.359850200795,0.3146779987516733
ba_14694671,본죽&비빔밥 범계로데오점,본그룹,백반·죽·국수,0.460900924021469,42.17,D,causal_att_reference,114,3000,120000,52.54270533844746,157628.11601534238,37628.116015342384,0.31356763346118655
ba_14794547,굽네치킨&피자 회기역점,굽네치킨,치킨,0.4586239172685746,51.91,C,causal_att_reference,114,3000,120000,52.283126568617504,156849.3797058525,36849.37970585251,0.3070781642154376
ba_13229184,본죽 대구산격점,본그룹,백반·죽·국수,0.4575109934446416,32.96,D,causal_att_reference,114,3000,120000,52.15625325268914,156468.75975806743,36468.759758067434,0.3039063313172286
ba_12029686,굽네치킨 나주혁신도시1호점,굽네치킨,치킨,0.453241508759271,40.13,D,causal_att_reference,114,3000,120000,51.66953199855689,155008.59599567068,35008.59599567068,0.2917382999639223
ba_14720262,굽네치킨 강화온수점,굽네치킨,치킨,0.4516359838194666,68.02,B,causal_att_reference,114,3000,120000,51.486502155419196,154459.5064662576,34459.50646625759,0.2871625538854799
ba_13219045,본죽 구리인창아름마을점,본그룹,백반·죽·국수,0.4506263088870214,43.0,D,causal_att_reference,114,3000,120000,51.371399213120434,154114.19763936131,34114.197639361315,0.28428498032801097
ba_13247000,본죽 용인광교역점,본그룹,백반·죽·국수,0.4478496886014189,36.94,D,causal_att_reference,114,3000,120000,51.054864500561756,153164.59350168527,33164.593501685275,0.27637161251404396
ba_14698239,본죽&비빔밥 의왕고천점,본그룹,백반·죽·국수,0.4474051722992606,40.48,D,causal_att_reference,114,3000,120000,51.004189642115705,153012.56892634713,33012.56892634713,0.27510474105289273
ba_14689591,본죽&비빔밥 평택서정리역점,본그룹,백반·죽·국수,0.4470541082016663,41.6,D,causal_att_reference,114,3000,120000,50.96416833498996,152892.50500496986,32892.50500496986,0.27410420837474886
ba_13199335,본죽&비빔밥 울산매곡점,본그룹,백반·죽·국수,0.4467898410108597,46.63,D,causal_att_reference,114,3000,120000,50.93404187523801,152802.12562571402,32802.12562571402,0.2733510468809502
ba_14441192,굽네피자 나주빛가람점,굽네치킨,피자,0.4466766734943322,50.38,C,causal_att_reference,114,3000,120000,50.92114077835387,152763.42233506162,32763.422335061623,0.2730285194588469
ba_13231050,본죽&비빔밥 안산고잔법원점,본그룹,백반·죽·국수,0.4466531564463274,32.02,D,causal_att_reference,114,3000,120000,50.918459834881325,152755.37950464396,32755.379504643963,0.272961495872033
ba_14665998,본죽&비빔밥 오금동사거리점,본그룹,백반·죽·국수,0.4445440124061428,49.53,D,causal_att_reference,114,3000,120000,50.67801741430028,152034.05224290083,32034.052242900827,0.2669504353575069
ba_13224833,본죽 명학역점,본그룹,백반·죽·국수,0.4423074308657088,32.35,D,causal_att_reference,114,3000,120000,50.4230471186908,151269.14135607242,31269.141356072418,0.2605761779672702
ba_13265806,본죽&비빔밥 익산영등제일점,본그룹,백반·죽·국수,0.4413866182318365,63.75,C,causal_att_reference,114,3000,120000,50.31807447842936,150954.2234352881,30954.22343528809,0.2579518619607341
ba_13229747,본죽 창원중앙동점,본그룹,백반·죽·국수,0.440707199958456,46.98,D,causal_att_reference,114,3000,120000,50.24062079526398,150721.86238579193,30721.86238579193,0.25601551988159943
ba_14652311,굽네치킨&피자 강남세곡점,굽네치킨,치킨,0.4403838571196979,34.53,D,causal_att_reference,114,3000,120000,50.20375971164556,150611.2791349367,30611.27913493669,0.2550939927911391
ba_13233466,본죽&비빔밥 대구대곡역점,본그룹,백반·죽·국수,0.4398912880010761,38.52,D,causal_att_reference,114,3000,120000,50.14760683212267,150442.82049636802,30442.82049636802,0.25369017080306683
ba_13260523,본죽＆비빔밥 평택포승점,본그룹,백반·죽·국수,0.4398792176859341,32.77,D,causal_att_reference,114,3000,120000,50.146230816196486,150438.69244858946,30438.692448589456,0.2536557704049121
ba_14691803,본죽 부산학장점,본그룹,백반·죽·국수,0.4354716684346751,39.1,D,causal_att_reference,114,3000,120000,49.64377020155296,148931.31060465888,28931.31060465888,0.241094255038824
ba_14689906,본죽 인천간석사거리점,본그룹,백반·죽·국수,0.4349975521363603,32.84,D,causal_att_reference,114,3000,120000,49.589720943545075,148769.16283063524,28769.162830635236,0.23974302358862695
ba_13233742,본죽&비빔밥 내당삼익뉴타운점,본그룹,백반·죽·국수,0.4343217703088047,41.11,D,causal_att_reference,114,3000,120000,49.512681815203734,148538.0454456112,28538.045445611206,0.23781704538009338
ba_13233764,본죽 대구송라시장점,본그룹,백반·죽·국수,0.4335486748753738,44.66,D,causal_att_reference,114,3000,120000,49.424548935792615,148273.64680737784,28273.646807377838,0.23561372339481532
ba_14766646,본죽&비빔밥 대전한남대점,본그룹,백반·죽·국수,0.4314134308689177,41.6,D,causal_att_reference,114,3000,120000,49.181131119056616,147543.39335716984,27543.393357169844,0.22952827797641537
ba_14280570,본죽&비빔밥 분당수내점,본그룹,백반·죽·국수,0.4306719028059781,52.99,C,causal_att_reference,114,3000,120000,49.096596919881506,147289.79075964453,27289.79075964453,0.22741492299703775
ba_13268955,본죽&비빔밥 전주객사점,본그룹,백반·죽·국수,0.4296921874069466,49.63,D,causal_att_reference,114,3000,120000,48.98490936439191,146954.72809317574,26954.72809317574,0.22462273410979786
ba_13228993,본죽&비빔밥 동탄솔빛나루점,본그룹,백반·죽·국수,0.4286342335363383,48.29,D,causal_att_reference,114,3000,120000,48.864302623142564,146592.9078694277,26592.907869427698,0.22160756557856415
ba_14687859,본죽&비빔밥 제기동역점,본그룹,백반·죽·국수,0.4284706074280496,41.26,D,causal_att_reference,114,3000,120000,48.845649246797656,146536.94774039296,26536.947740392963,0.22114123116994136
ba_14691884,본죽&비빔밥 구서쌍용예가점,본그룹,백반·죽·국수,0.4265570404314905,42.86,D,causal_att_reference,114,3000,120000,48.62750260918992,145882.50782756976,25882.50782756976,0.215687565229748
ba_14691072,본죽&비빔밥 대구신서혁신지구점,본그룹,백반·죽·국수,0.4251296613730939,43.05,D,causal_att_reference,114,3000,120000,48.4647813965327,145394.3441895981,25394.34418959811,0.21161953491331756
ba_14692434,본죽&비빔밥 천안백석푸르지오점,본그룹,백반·죽·국수,0.42388145626551,36.63,D,causal_att_reference,114,3000,120000,48.32248601426814,144967.4580428044,24967.458042804414,0.20806215035670345
ba_13181699,본죽 김포양곡점,본그룹,백반·죽·국수,0.423438108239529,28.32,D,causal_att_reference,114,3000,120000,48.2719443393063,144815.8330179189,24815.833017918892,0.20679860848265744
ba_13236745,본죽&비빔밥 김해장유코아점,본그룹,백반·죽·국수,0.4233981352972307,42.07,D,causal_att_reference,114,3000,120000,48.2673874238843,144802.1622716529,24802.162271652895,0.20668468559710745
ba_13233735,본죽 대구감삼드림시티점,본그룹,백반·죽·국수,0.4233017556692776,43.91,D,causal_att_reference,114,3000,120000,48.25640014629764,144769.20043889293,24769.200438892934,0.2064100036574411
ba_14742704,본죽&비빔밥 청주개신점,본그룹,백반·죽·국수,0.4231516232601814,32.93,D,causal_att_reference,114,3000,120000,48.23928505166068,144717.85515498204,24717.85515498204,0.205982126291517
ba_13308613,본죽&비빔밥 김포걸포점,본그룹,백반·죽·국수,0.4224877815370371,63.81,C,causal_att_reference,114,3000,120000,48.163607095222225,144490.82128566667,24490.821285666665,0.20409017738055554
ba_13230846,본죽&비빔밥 수원탑동점,본그룹,백반·죽·국수,0.4207575248113719,49.88,D,causal_att_reference,114,3000,120000,47.9663578284964,143899.0734854892,23899.073485489207,0.19915894571241005
ba_13182018,본죽&비빔밥 순천중앙점,본그룹,백반·죽·국수,0.4206386716997141,28.16,D,causal_att_reference,114,3000,120000,47.952808573767406,143858.42572130222,23858.42572130222,0.19882021434418518
ba_14690122,본죽&비빔밥 용인죽전사거리도담마을점,본그룹,백반·죽·국수,0.4190214446429913,34.48,D,causal_att_reference,114,3000,120000,47.768444689301006,143305.33406790302,23305.334067903023,0.19421111723252518
ba_13200236,본죽 남양주진접롯데시네마점,본그룹,백반·죽·국수,0.4180140950146123,50.29,C,causal_att_reference,114,3000,120000,47.6536068316658,142960.8204949974,22960.820494997402,0.19134017079164503
ba_13234475,본죽&비빔밥 노량진점,본그룹,백반·죽·국수,0.4177455639935361,45.86,D,causal_att_reference,114,3000,120000,47.62299429526311,142868.98288578933,22868.98288578933,0.19057485738157776
ba_13226567,본죽 신정점,본그룹,백반·죽·국수,0.4161412610158903,40.87,D,causal_att_reference,114,3000,120000,47.44010375581149,142320.31126743447,22320.311267434474,0.18600259389528728
ba_13221865,본죽 처인구청점,본그룹,백반·죽·국수,0.4139096692460986,45.27,D,causal_att_reference,114,3000,120000,47.18570229405524,141557.1068821657,21557.10688216571,0.1796425573513809
ba_13234578,본죽&비빔밥 동백중앙점,본그룹,백반·죽·국수,0.4137481837032295,46.3,D,causal_att_reference,114,3000,120000,47.16729294216817,141501.87882650452,21501.878826504515,0.1791823235542043
ba_13229960,본죽 창원소답점,본그룹,백반·죽·국수,0.4129834876071672,33.11,D,causal_att_reference,114,3000,120000,47.08011758721706,141240.3527616512,21240.352761651186,0.17700293968042655
ba_14308401,굽네치킨 삼성2동점,굽네치킨,치킨,0.4127127780475439,49.05,D,causal_att_reference,114,3000,120000,47.049256697420006,141147.77009226,21147.770092260005,0.17623141743550005
ba_13189796,본죽&비빔밥 아산탕정점,본그룹,백반·죽·국수,0.4101099710237348,42.05,D,causal_att_reference,114,3000,120000,46.75253669670577,140257.6100901173,20257.61009011729,0.16881341741764408
ba_13233575,본죽&비빔밥 대구두산점,본그룹,백반·죽·국수,0.4100235746655928,53.75,C,causal_att_reference,114,3000,120000,46.74268751187758,140228.06253563272,20228.062535632722,0.16856718779693936
ba_14701165,본죽&비빔밥 연세세브란스빌딩점,본그룹,백반·죽·국수,0.4097978708187339,47.49,D,causal_att_reference,114,3000,120000,46.716957273335666,140150.87182000699,20150.871820006985,0.16792393183339155
ba_13228520,본죽&비빔밥 성남모란시장점,본그룹,백반·죽·국수,0.4094246384326023,62.34,C,causal_att_reference,114,3000,120000,46.674408781316664,140023.22634395,20023.226343949995,0.16686021953291663
ba_13243478,본죽 보정동단국대점,본그룹,백반·죽·국수,0.4080040280008004,50.39,C,causal_att_reference,114,3000,120000,46.51245919209124,139537.37757627372,19537.37757627372,0.162811479802281
ba_14801006,굽네치킨&피자 상봉점,굽네치킨,치킨,0.4073032834982358,53.61,C,causal_att_reference,114,3000,120000,46.432574318798885,139297.72295639667,19297.72295639667,0.16081435796997223
ba_13231120,본죽 안산본오1동점,본그룹,백반·죽·국수,0.4071196536427602,44.92,D,causal_att_reference,114,3000,120000,46.41164051527466,139234.92154582398,19234.921545823978,0.16029101288186648
ba_14435750,본죽&비빔밥 광주연제점,본그룹,백반·죽·국수,0.4069898141762625,37.65,D,causal_att_reference,114,3000,120000,46.396838816093926,139190.51644828176,19190.516448281764,0.15992097040234804
ba_14615149,굽네치킨&피자 강대효자점,굽네치킨,치킨,0.4062811488826272,37.5,D,causal_att_reference,114,3000,120000,46.3160509726195,138948.1529178585,18948.152917858504,0.15790127431548753
ba_14387283,본죽&비빔밥 신봉초교점,본그룹,백반·죽·국수,0.4054457043797386,44.7,D,causal_att_reference,114,3000,120000,46.2208102992902,138662.4308978706,18662.430897870596,0.15552025748225495
ba_14687347,본죽&비빔밥 둔촌보훈병원점,본그룹,백반·죽·국수,0.4051381477662958,33.27,D,causal_att_reference,114,3000,120000,46.18574884535772,138557.24653607316,18557.24653607316,0.15464372113394298
ba_13235535,본죽 의정부낙양점,본그룹,백반·죽·국수,0.4037077329792874,63.33,C,causal_att_reference,114,3000,120000,46.02268155963876,138068.04467891628,18068.04467891628,0.15056703899096902
ba_14272566,본죽&비빔밥 광명6동점,본그룹,백반·죽·국수,0.4033320687567399,47.48,D,causal_att_reference,114,3000,120000,45.97985583826835,137939.56751480504,17939.567514805036,0.14949639595670863
ba_13229975,본죽 구성언남점,본그룹,백반·죽·국수,0.4030036861699488,42.83,D,causal_att_reference,114,3000,120000,45.942420223374164,137827.2606701225,17827.260670122487,0.14856050558435405
ba_13648667,본죽&비빔밥 대전노은3지구점,본그룹,백반·죽·국수,0.4029136234138255,50.96,C,causal_att_reference,114,3000,120000,45.9321530691761,137796.4592075283,17796.4592075283,0.1483038267294025
ba_13236479,본죽 군포지샘병원점,본그룹,백반·죽·국수,0.4027261892383473,55.37,C,causal_att_reference,114,3000,120000,45.910785573171594,137732.3567195148,17732.35671951479,0.14776963932928994
ba_14730328,본죽&비빔밥 동탄꼬모점,본그룹,백반·죽·국수,0.4020306932823305,34.51,D,causal_att_reference,114,3000,120000,45.831499034185676,137494.49710255704,17494.49710255704,0.14578747585464202
ba_14597165,굽네피자 역삼2동점,굽네치킨,피자,0.3973321231969587,36.4,D,causal_att_reference,114,3000,120000,45.295862044453294,135887.58613335987,15887.586133359873,0.13239655111133228
ba_13226947,본죽&비빔밥 부산법조타운점,본그룹,백반·죽·국수,0.3924441528261565,62.94,C,causal_att_reference,114,3000,120000,44.73863342218184,134215.90026654553,14215.900266545534,0.11846583555454611
ba_13233724,본죽&비빔밥 대구동성로중앙점,본그룹,백반·죽·국수,0.3922171869424254,38.62,D,causal_att_reference,114,3000,120000,44.7127593114365,134138.2779343095,14138.277934309503,0.11781898278591252
ba_13230903,본죽 시흥시화병원점,본그룹,백반·죽·국수,0.3916382681845194,40.88,D,causal_att_reference,114,3000,120000,44.64676257303521,133940.28771910563,13940.287719105632,0.11616906432588027
ba_13228869,본죽&비빔밥 대전판암점,본그룹,백반·죽·국수,0.3907642027622112,31.45,D,causal_att_reference,114,3000,120000,44.54711911489208,133641.35734467622,13641.357344676217,0.1136779778723018
ba_13225746,본죽 고양점,본그룹,백반·죽·국수,0.3884389547729025,47.83,D,causal_att_reference,114,3000,120000,44.28204084411089,132846.12253233267,12846.122532332665,0.10705102110277222
ba_13233448,본죽&비빔밥 대구달서구청점,본그룹,백반·죽·국수,0.3868050015398381,44.84,D,causal_att_reference,114,3000,120000,44.095770175541546,132287.31052662464,12287.310526624642,0.10239425438853868
ba_14270407,본죽&비빔밥 벡스코역점,본그룹,백반·죽·국수,0.3862393606450041,39.9,D,causal_att_reference,114,3000,120000,44.03128711353047,132093.8613405914,12093.861340591393,0.10078217783826161
ba_14285796,본죽&비빔밥 대구평리뉴타운점,본그룹,백반·죽·국수,0.3860162517738432,44.95,D,causal_att_reference,114,3000,120000,44.00585270221812,132017.55810665435,12017.558106654353,0.10014631755545295
ba_14787229,본죽&비빔밥 수원호매실화홍병원점,본그룹,백반·죽·국수,0.3856137086870279,39.75,D,causal_att_reference,114,3000,120000,43.95996279032118,131879.88837096354,11879.888370963541,0.09899906975802951
ba_13182129,본죽 천안순천향병원점,본그룹,백반·죽·국수,0.3841858321085852,28.2,D,causal_att_reference,114,3000,120000,43.797184860378714,131391.55458113615,11391.554581136152,0.09492962150946793
ba_14770149,본죽&비빔밥 동탄테크노밸리점,본그룹,백반·죽·국수,0.3821543067257212,36.62,D,causal_att_reference,114,3000,120000,43.565590966732216,130696.77290019665,10696.77290019665,0.08913977416830543
ba_14688609,본죽 죽전벽산타운점,본그룹,백반·죽·국수,0.3812380470069041,38.51,D,causal_att_reference,114,3000,120000,43.46113735878707,130383.41207636122,10383.412076361215,0.0865284339696768
ba_13234187,본죽 경산계양점,본그룹,백반·죽·국수,0.3810355772301722,37.45,D,causal_att_reference,114,3000,120000,43.438055804239625,130314.16741271887,10314.167412718874,0.08595139510599062
ba_14714070,본죽&비빔밥 의정부발곡점,본그룹,백반·죽·국수,0.3803263251818898,38.27,D,causal_att_reference,114,3000,120000,43.357201070735435,130071.6032122063,10071.603212206304,0.08393002676838587
ba_14606315,본죽&비빔밥 의정부범골역점,본그룹,백반·죽·국수,0.3774976363211224,69.85,B,causal_att_reference,114,3000,120000,43.03473054060795,129104.19162182386,9104.191621823862,0.07586826351519885
ba_14688709,본죽&비빔밥 부천순천향병원앞점,본그룹,백반·죽·국수,0.3748282275179124,29.37,D,causal_att_reference,114,3000,120000,42.73041793704201,128191.25381112604,8191.253811126036,0.06826044842605031
ba_14687137,본죽&비빔밥 명동점,본그룹,백반·죽·국수,0.3742854571941716,50.68,C,causal_att_reference,114,3000,120000,42.66854212013556,128005.62636040669,8005.626360406692,0.0667135530033891
ba_14392877,본죽&비빔밥 인천석바위점,본그룹,백반·죽·국수,0.3739975334737562,33.65,D,causal_att_reference,114,3000,120000,42.63571881600821,127907.15644802462,7907.156448024616,0.06589297040020513
ba_13233436,본죽&비빔밥 대구효성타운점,본그룹,백반·죽·국수,0.3731530501332877,50.87,C,causal_att_reference,114,3000,120000,42.5394477151948,127618.3431455844,7618.343145584397,0.06348619287986997
ba_14689859,본죽&비빔밥 춘천퇴계한숲점,본그룹,백반·죽·국수,0.372722094597108,38.82,D,causal_att_reference,114,3000,120000,42.49031878407031,127470.95635221094,7470.956352210938,0.06225796960175782
ba_13231195,본죽&비빔밥 수원광교역점,본그룹,백반·죽·국수,0.3706724046997937,43.37,D,causal_att_reference,114,3000,120000,42.25665413577648,126769.96240732944,6769.96240732944,0.056416353394412
ba_14533127,본죽&비빔밥 위례창곡점,본그룹,백반·죽·국수,0.3703015837695697,35.8,D,causal_att_reference,114,3000,120000,42.21438054973094,126643.14164919282,6643.141649192825,0.05535951374327354
ba_14675393,굽네치킨 적성점,굽네치킨,치킨,0.368564590731966,28.99,D,causal_att_reference,114,3000,120000,42.01636334344413,126049.09003033239,6049.090030332387,0.05040908358610322
ba_14788679,본죽&비빔밥 안산선부점,본그룹,백반·죽·국수,0.3672862229199671,39.17,D,causal_att_reference,114,3000,120000,41.87062941287625,125611.88823862874,5611.888238628744,0.0467657353219062
ba_14776515,굽네치킨 대소점,굽네치킨,치킨,0.3672185931822418,37.07,D,causal_att_reference,114,3000,120000,41.862919622775564,125588.7588683267,5588.758868326695,0.04657299056938913
ba_14691860,본죽&비빔밥 부산동삼점,본그룹,백반·죽·국수,0.3646460778584058,37.52,D,causal_att_reference,114,3000,120000,41.56965287585826,124708.95862757479,4708.958627574786,0.03924132189645655
ba_14794083,본죽&비빔밥 부산광안역점,본그룹,백반·죽·국수,0.3643752998994107,40.53,D,causal_att_reference,114,3000,120000,41.53878418853282,124616.35256559847,4616.35256559847,0.03846960471332059
ba_14544899,본죽&비빔밥 안양호계포도원점,본그룹,백반·죽·국수,0.3643054431834902,43.63,D,causal_att_reference,114,3000,120000,41.53082052291788,124592.46156875363,4592.461568753628,0.0382705130729469
ba_14472921,굽네피자 내당중리점,굽네치킨,피자,0.3622408627807233,47.19,D,causal_att_reference,114,3000,120000,41.29545835700246,123886.37507100738,3886.37507100738,0.0323864589250615
ba_14314711,굽네피자 송내2동점,굽네치킨,피자,0.361360856930611,47.16,D,causal_att_reference,114,3000,120000,41.19513769008965,123585.41307026896,3585.413070268958,0.029878442252241316
ba_14690062,본죽&비빔밥 용인물푸레마을점,본그룹,백반·죽·국수,0.3611026105730587,47.4,D,causal_att_reference,114,3000,120000,41.165697605328695,123497.09281598609,3497.0928159860923,0.029142440133217436
ba_13233581,본죽&비빔밥 진주혁신중앙점,본그룹,백반·죽·국수,0.359458588252594,28.23,D,causal_att_reference,114,3000,120000,40.97827906079572,122934.83718238716,2934.8371823871566,0.02445697651989297
ba_14525359,본죽&비빔밥 용인모현점,본그룹,백반·죽·국수,0.3582393657736241,32.06,D,causal_att_reference,114,3000,120000,40.83928769819315,122517.86309457944,2517.863094579443,0.020982192454828692
ba_14392494,굽네피자 원주혁신점,굽네치킨,피자,0.3572256041469022,47.02,D,causal_att_reference,114,3000,120000,40.72371887274685,122171.15661824055,2171.1566182405513,0.018092971818671262
ba_14250329,굽네피자 인창점,굽네치킨,피자,0.3570813346742934,43.44,D,causal_att_reference,114,3000,120000,40.70727215286945,122121.81645860834,2121.816458608344,0.0176818038217362
ba_14691147,본죽&비빔밥 안동성소병원점,본그룹,백반·죽·국수,0.3564360972015982,36.16,D,causal_att_reference,114,3000,120000,40.63371508098219,121901.14524294657,1901.1452429465717,0.015842877024554763
ba_14688345,본죽 수원화서위브하늘채점,본그룹,백반·죽·국수,0.356327869867125,30.63,D,causal_att_reference,114,3000,120000,40.62137716485225,121864.13149455674,1864.1314945567428,0.01553442912130619
ba_13580972,굽네치킨&피자 신수점,굽네치킨,치킨,0.3539203695515751,42.49,D,causal_att_reference,114,3000,120000,40.346922128879555,121040.76638663867,1040.766386638672,0.008673053221988932
ba_13231958,본죽 송도센트럴파크점,본그룹,백반·죽·국수,0.3525146186084719,59.59,C,causal_att_reference,114,3000,120000,40.186666521365794,120559.99956409738,559.9995640973793,0.004666663034144828
ba_14251745,굽네피자 태전점,굽네치킨,피자,0.3511669511045358,38.93,D,causal_att_reference,114,3000,120000,40.03303242591708,120099.09727775124,99.0972777512361,0.0008258106479269676
ba_13232134,본죽&비빔밥 광주운남점,본그룹,백반·죽·국수,0.3495096398898403,42.13,D,causal_att_reference,114,3000,120000,39.84409894744179,119532.29684232538,-467.70315767462307,-0.0038975263139551923
ba_14190360,굽네피자 일산식사점,굽네치킨,피자,0.348970130523879,37.85,D,causal_att_reference,114,3000,120000,39.782594879722204,119347.78463916661,-652.2153608333902,-0.005435128006944918
ba_13231218,본죽 시흥하상동점,본그룹,백반·죽·국수,0.345176163588896,37.37,D,causal_att_reference,114,3000,120000,39.350082649134144,118050.24794740243,-1949.7520525975706,-0.016247933771646423
ba_14651431,굽네피자 벌교읍점,굽네치킨,피자,0.3450393219592141,46.59,D,causal_att_reference,114,3000,120000,39.33448270335041,118003.44811005123,-1996.5518899487652,-0.01663793241623971
ba_14691237,본죽 대구황금동점,본그룹,백반·죽·국수,0.3446407043585497,28.72,D,causal_att_reference,114,3000,120000,39.28904029687467,117867.120890624,-2132.8791093759937,-0.01777399257813328
ba_13235508,본죽&비빔밥 의정부녹양점,본그룹,백반·죽·국수,0.3445357941217357,41.57,D,causal_att_reference,114,3000,120000,39.27708052987787,117831.24158963362,-2168.758410366383,-0.018072986753053192
ba_14173661,굽네피자 신월사파점,굽네치킨,피자,0.3444645102338359,40.84,D,causal_att_reference,114,3000,120000,39.268954166657295,117806.86249997189,-2193.1375000281114,-0.018276145833567594
ba_14274836,굽네피자 운천점,굽네치킨,피자,0.3444241387484465,34.05,D,causal_att_reference,114,3000,120000,39.264351817322904,117793.05545196871,-2206.944548031286,-0.018391204566927385
ba_14335172,굽네피자 장곡장현점,굽네치킨,피자,0.3441288349294419,46.56,D,causal_att_reference,114,3000,120000,39.23068718195638,117692.06154586913,-2307.938454130868,-0.01923282045109057
ba_14688541,본죽 시흥하상동점,본그룹,백반·죽·국수,0.3421617370029587,37.27,D,causal_att_reference,114,3000,120000,39.00643801833729,117019.31405501187,-2980.6859449881304,-0.024839049541567754
ba_14651464,굽네피자 순천서면점,굽네치킨,피자,0.3416329235585043,46.47,D,causal_att_reference,114,3000,120000,38.94615328566949,116838.45985700846,-3161.5401429915364,-0.026346167858262805
ba_14692289,본죽&비빔밥 당진점,본그룹,백반·죽·국수,0.3415350752749884,37.25,D,causal_att_reference,114,3000,120000,38.93499858134868,116804.99574404604,-3195.004255953958,-0.026625035466282983
